doi,study_title,publication_type,study_journal,prescreen_decisions,retained_for_extraction_candidate,prescreen_decision,prescreen_action,prescreen_reason,deterministic_matched_terms
10.26686/wgtn.17014082,Exploring the Aversive and Anxiogenic Effects of Novel Kappa Opioid Receptor Agonists in Rats,dissertation,Open Access Te Herenga Waka-Victoria University of Wellington,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.17014103,Pre-clinical Anti-Addictive and Side-Effect profiles of Novel Kappa-opioid Agonists,dissertation,,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.17014775.v1,The role of 5-HT1A and 5-HT1B receptors in MDMA self-administration,dissertation,Figshare,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.17018807,"Behavioural and Neurochemical Effects of Acute (±) 3,4 methylenedioxymethamphetamine (MDMA) in the Dopamine D1 Receptor Mutant Rat",dissertation,Open Access Te Herenga Waka-Victoria University of Wellington,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.17018813,The role of dopamine D₂ receptor mechanisms in the development of MDMA sensitisation,dissertation,Open Access Te Herenga Waka-Victoria University of Wellington,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.17060342,"Investigating the analgesic properties of Kurkinorin, a novel mu-opioid receptor analogue of Salvinorin A",dissertation,Open Access Te Herenga Waka-Victoria University of Wellington,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.17065427,The effect of novel kappa opioid peptide receptor agonists on learning and memory in rats,dissertation,Open Access Te Herenga Waka-Victoria University of Wellington,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.17067917,Simulating Psychedelic Therapy Through Mediated Reality,dissertation,Open Access Te Herenga Waka-Victoria University of Wellington,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.17068457,ΔFosB: A Molecular Mechanism of MDMA Dependence,dissertation,Open Access Te Herenga Waka-Victoria University of Wellington,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.17134067,Investigating the antinociceptive effects of N-docosahexaenoyl ethanolamine and novel kappa opioid receptor agonists,dissertation,Open Access Te Herenga Waka-Victoria University of Wellington,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.17135909,Exploring the side effect profile of 16-Ethynyl Salvinorin A,dissertation,Open Access Te Herenga Waka-Victoria University of Wellington,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.17145698,"Comparison of Methamphetamine and MDMA Extended Access Self-administration: Acquisition, Maintenance, and Response Patterns",dissertation,Open Access Te Herenga Waka-Victoria University of Wellington,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.17148113,Investigating the anti-cocaine effects of novel kappa opioid receptor agonists: Behavioural and cellular actions of Salvinorin A analogues,dissertation,Open Access Te Herenga Waka-Victoria University of Wellington,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.19579795,The Therapeutic Efficacy of Psilocybin in a Preclinical Model of Depressive- and Anxiety-Like Symptomology,dissertation,Figshare,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.20380158,From Ego to Death: Validation of the Ego-Dissolution Scale (EDS),dissertation,Figshare,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.20388006,Discriminative Stimulus Properties of MDMA: The Role of Serotonin and Dopamine,dissertation,Open Access Te Herenga Waka-Victoria University of Wellington,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.21904854,Journey To The Centre Of The Mind: Psychedelic Treatment of Mental Health in Aotearoa,dissertation,Open Access Te Herenga Waka-Victoria University of Wellington,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.26686/wgtn.24225145,Ibogaine as a Treatment For Alcohol Use Disorder: a Preclinical Investigation,dissertation,Open Access Victoria University of Wellington | Te Herenga Waka (Figshare),retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.3109/9780203450321-51,THERAPY—KETAMINE AND OTHER NMDA ANTAGONISTS,book-chapter,Key Topics in Chronic Pain,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.31390/gradschool_dissertations.2049,"Ayahuasca characterization, metabolism in humans, and relevance to endogenous N,N-dimethyltryptamines",dissertation,Civil War Book Review,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.31986/issn.2689-0690_rdw.stratford_research_day.149_2024,Efficacy of Psilocybin in the Treatment of Substance and Alcohol Use Disorders,article,Rowan Digitals Works (Rowan University),retain,True,exclude,exclude_non_evidence_artifact,This record is an individual conference/poster/meeting contribution rather than an eligible source article or review.,research_day_item | publication-form audit: individual_research_day_item
10.32469/10355/97934,Esketamine nasal spray (spravato) for treatment-resistant depression in a transgender veteran with borderline personality disorder,dissertation,MOspace Institutional Repository (University of Missouri),retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.3325/cmj.2021.62.528,A potential effect of psilocybin on anxiety in neurotic personality structures in adolescents,journal-article,Croatian Medical Journal,exclude,False,retain,retain_for_extraction_candidate,in-scope compound/intervention term appears in title or abstract,psilocybin | psychedelic substance | psilocin | psychedelic drugs | hallucinogenic drugs | psychedelic | hallucinogenic
10.33612/diss.912040905,Exploring inner depths,dissertation,University of Groningen,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.33915/etd.6309,Evaluation of the antidepressant potential of dextromethorphan,dissertation,West Virginia University Libraries,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.4018/979-8-3693-4203-9.ch007,A Machine Learning Using NLP to Predict Long-Term Patient Response,book-chapter,Demystifying the Role of Natural Language Processing (NLP) in Mental Health,retain,True,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9780203086612-27,“The Electric Kool-Aid Acid Test”,book-chapter,The Rock History Reader,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9780429001161-12,Ayahuasca in Uruguay,book-chapter,Religious Freedom and the Global Regulation of Ayahuasca,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9780429001161-14,A Defense Expert Witness on Ayahuasca,book-chapter,Religious Freedom and the Global Regulation of Ayahuasca,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9780429001161-2,Ayahuasca Vision 2021,book-chapter,Religious Freedom and the Global Regulation of Ayahuasca,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9780429001161-5,Regulating Ayahuasca in the United Kingdom,book-chapter,Religious Freedom and the Global Regulation of Ayahuasca,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781003127253-16,Psychedelics and meditation: a neurophilosophical perspective,book-chapter,Routledge Handbook on the Philosophy of Meditation,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781003167976-11,Psychedelic-Assisted Internal Family Systems Therapy,book-chapter,Integral Psychedelic Therapy,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781003167976-13,Psychedelic-Assisted Group Therapy,book-chapter,Integral Psychedelic Therapy,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781003167976-2,The Attack on Psychedelic Therapy and Its Slow Recovery,book-chapter,Integral Psychedelic Therapy,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781003167976-3,Decolonizing Psychedelic Therapy,book-chapter,Integral Psychedelic Therapy,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781003167976-6,A Somatic Approach to Psychedelic-Assisted Therapy,book-chapter,Integral Psychedelic Therapy,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781003167976-7,Relational Touch in Psychedelic-Assisted Therapy,book-chapter,Integral Psychedelic Therapy,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781315227955-6,The global expansion of ayahuasca through the Internet,book-chapter,The Expanding World Ayahuasca Diaspora,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781315227955-9,What ayahuasca wants,book-chapter,The Expanding World Ayahuasca Diaspora,retain,True,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781315538501-8,Brazilian Ayahuasca religions in perspective,book-chapter,"Ayahuasca, Ritual and Religion in Brazil",retain,True,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781315538501-9,e use of ayahuasca among rubber tappers of the Alto Juruá,book-chapter,"Ayahuasca, Ritual and Religion in Brazil",retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781315551425-13,Good Mother Nature: ayahuasca neoshamanism as cultural critique in Australia,book-chapter,The World Ayahuasca Diaspora,retain,True,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781315551425-14,Aussiewaska: a cultural history of changa and ayahuasca analogues in Australia,book-chapter,The World Ayahuasca Diaspora,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781315551425-15,Disentangling the ayahuasca boom: local impacts in Western Peruvian Amazonia,book-chapter,The World Ayahuasca Diaspora,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781315551425-16,"The economics of ayahuasca: money, markets, and the value of the vine",book-chapter,The World Ayahuasca Diaspora,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781315551425-17,Global Ayahuasca: An Entrepreneurial Ecosystem,book-chapter,The World Ayahuasca Diaspora,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781315551425-18,A climate for change: ICEERS and the challenges of the globalization of ayahuasca,book-chapter,The World Ayahuasca Diaspora,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781315551425-19,Ayahuasca in the English courts: legal entanglements with the jungle vine,book-chapter,The World Ayahuasca Diaspora,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.4324/9781315551425-7,Introduction: the shifting journey of ayahuasca in diaspora,book-chapter,The World Ayahuasca Diaspora,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.46569/20.500.12680/cf95jj52q,Creating Greater Safety in Psychedelic-Assisted Therapy Spaces,dissertation,San Francisco State University,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.46569/t722hk61m,Psychedelic assisted therapy (PAT) content analysis: Discourses in United States and Netherlands,dissertation,San Francisco State University,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.5040/9781350231641.ch-013,The White Sun of Substance: Spinozism and the Psychedelic amor Dei intellectualis,book-chapter,Bloomsbury Academic eBooks,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5040/9781350363595.art-1081,Mescaline (c),book-chapter,Bloomsbury Academic eBooks,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5167/uzh-14477,Anaesthesia recovery quality and immediate postoperative analgesia after racemic ketamine or S-ketamine administration to male cats undergoing routine neutering surgery,dissertation,Zurich Open Repository and Archive (University of Zurich),retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.5167/uzh-151292,"Chronic effects of 3,4-methylenedioxymethamphetamine on social and non-social cognition",dissertation,Zurich Open Repository and Archive (University of Zurich),retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.5167/uzh-164092,"Tolerability, assessment, and prediction of psilocybin-induced altered states of consciousness",dissertation,Zurich Open Repository and Archive (University of Zurich),retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.5167/uzh-164160,From psychosis to affective disorder : psychedelics as pharmacological models for psychiatric research,dissertation,Zurich Open Repository and Archive (University of Zurich),retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.5281/zenodo.7796283,Neural correlates of the personality factor openness before and after psilocybin-therapy to depressed patients,dissertation,Zenodo (CERN European Organization for Nuclear Research),retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.53846/goediss-2111,Tryptamines as Ligands and Modulators of the Serotonin 5‑HT2A Receptor and the Isolation of Aeruginascin from the Hallucinogenic Mushroom Inocybe aeruginascens,dissertation,eDiss (Georg-August-Universität Göttingen),retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.54014/57py-y18d,Assessing novel expectancies about ayahuasca : a preliminary report,dissertation,"University at Albany, State University of New York",retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.54014/q14h-xgen,Client Treatment Preferences In Psychedelic-Assisted Therapy For Depression In Participants With Depressive Symptoms,dissertation,"Scholars Archive - University at Albany (University at Albany, State University of New York)",retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.5451/unibas-006616893,Pharmacology of novel psychoactive substances,dissertation,edoc (University of Basel),retain,True,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.5451/unibas-006786123,The pharmacology of d-Lysergic acid diethylamide (LSD),dissertation,edoc (University of Basel),retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.5451/unibas-007055508,Pharmacological and toxicological investigations of new psychoactive substances,dissertation,edoc (University of Basel),retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",dissertation
10.56126/75.s1.22,Ketamine Infusion Therapy in chronic pain,journal-article,Acta Anaesthesiologica Belgica,retain,True,exclude,exclude_non_evidence_artifact,This record is an individual conference/poster/meeting contribution rather than an eligible source article or review.,conference_abstract | publication-form audit: individual_supplement_article
10.5617/jea.7047,"To the Roots: Me, My Brother, Heroin and Iboga",article,Journal of Extreme Anthropology,retain,True,exclude,exclude_non_evidence_artifact,Personal narratives and visual essays are outside the retained publication formats for this evidence graph.,visual_essay | Publisher PDF labels the work Visual Essay
10.56238/sevened2026.008-239,INTRANASAL ESKETAMINE AND MAOI COMBINATION IN THE MANAGEMENT OF TREATMENT-RESISTANT DEPRESSION: A CASE REPORT,book-chapter,Horizons of Insight: Exploring the Frontiers of Multidisciplinary Science,retain,True,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/66770,Natural Products as a Source for Novel Analgesic Compounds,book-chapter,Pain Relief - From Analgesics to Alternative Therapies,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.100415,Low-Dose Ketamine for Acute Postoperative Pain Treatment,book-chapter,Ketamine Revisited - New Insights into NMDA Inhibitors,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.100461,Application of Ketamine in Current Practice of Anesthesiology,book-chapter,Ketamine Revisited - New Insights into NMDA Inhibitors,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.100644,An Update of Ketamine Illicit Use,book-chapter,Ketamine Revisited - New Insights into NMDA Inhibitors,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.1008154,Assisted Psychedelic Psychotherapy: Rethinking the Paradigms of Psychiatric Care?,book-chapter,Psychotherapy in the Third Millennium - Cross-Cutting Themes and Proposals for Reflection,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.1010820,Perspective Chapter: Analgesic Use of Esketamine,book-chapter,Pharmaceutical Science,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.101113,Ketamine: More than Just NMDA Blocker,book-chapter,Ketamine Revisited - New Insights into NMDA Inhibitors,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.1011560,"Therapeutic Potential of Psychedelics: Mechanisms, Applications, and Challenges",book-chapter,Pharmaceutical Science,retain,True,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.1011593,Psychedelics that Heal and Harm – Their Therapeutic and Recreational Use,book-chapter,Pharmaceutical Science,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.1011743,Psychedelics’ Intoxicating Impact and Behavioural Dynamics,book-chapter,Pharmaceutical Science,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.1012870,Psychedelics for the Treatment of Substance Use Disorder,book-chapter,Pharmaceutical Science,retain,True,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.101365,Ketamine Anesthesia in Electroconvulsive Therapy,book-chapter,Ketamine Revisited - New Insights into NMDA Inhibitors,retain,True,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.1014070,Psychedelics in Psychiatry: New Treatment Paradigms or Addictive Treatment Strategies? A Narrative Review,book-chapter,Pharmaceutical science.,retain,True,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.101665,Ketamine for Non-Neuropathic Pain,book-chapter,Ketamine Revisited - New Insights into NMDA Inhibitors,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
10.5772/intechopen.103655,The Role of Ketamine in Trauma,book-chapter,Ketamine Revisited - New Insights into NMDA Inhibitors,retain,False,exclude,exclude_non_evidence_artifact,"Record is a book chapter, dissertation/thesis, conference/poster/meeting abstract, abstract-book contribution, or visual essay rather than an eligible source article, review, or meta-analysis.",book_chapter | book-chapter
