doi,repair_groups,current_state,current_canonical_path,current_backend,current_identity_status,backup_artifact_path,old_artifact_backend,old_artifact_pdf_local_path,old_artifact_pdf_path_exists,active_pdf_path,active_pdf_sha256,active_pdf_bytes,canonical_reference_dois,candidate_references,cross_doi_candidate_references,quarantine_reasons,quarantine_classification,inventory_identity_class,inventory_artifact_header_doi,inventory_artifact_header_title,inventory_title_similarity,correct_acquisition_method,action,old_artifact_pdf_basename_matches_active,equivalent_alias_candidate_references
10.1192/j.eurpsy.2023.572,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2023_572.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2023_572.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1192_j.eurpsy.2023.572__51e72d95bf.pdf,False,,,0,[],[],[],[],,,,,,refetch_europepmc_jats:10596170,no_active_pdf,,
10.1192/j.eurpsy.2023.613,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2023_613.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2023.613__ab36a23639.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2023.74,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2023_74.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2023.74__f1cec0913a.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2023.898,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2023_898.json,europepmc_fulltext_xml,,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2023.903,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2023_903.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2023.903__ae2e5089de.pdf,False,,,0,[],[],[],"[""target_text_with_conflicting_doi"", ""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,,
10.1192/j.eurpsy.2024.1103,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_1103.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.1103__0a9389e761.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2024.1108,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2024_1108.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2024_1108.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1192_j.eurpsy.2024.1108__f39431630a.pdf,False,,,0,[],[],[],[],,,,,,refetch_europepmc_jats:11860292,no_active_pdf,,
10.1192/j.eurpsy.2024.1307,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_1307.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.1307__68153ed4b3.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2024.1356,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2024_1356.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2024_1356.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.1356__c2896bdbe1.pdf,False,,,0,[],[],[],[],,,,,,refetch_europepmc_jats:11862676,no_active_pdf,,
10.1192/j.eurpsy.2024.1440,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_1440.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.1440__9c1df37939.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2024.1444,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_1444.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.1444__2c8592d428.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2024.1480,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_1480.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.1480__3d32636321.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2024.1695,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_1695.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.1695__b701518e8a.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2024.1744,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_1744.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.1744__63041fe09c.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2024.1806,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_1806.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.1806__acc26cd004.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,,
10.1192/j.eurpsy.2024.198,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_198.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.198__1ca851e846.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2024.220,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2024_220.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2024_220.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.220__e8edcf61cc.pdf,False,,,0,[],[],[],[],,,,,,refetch_europepmc_jats:11862751,no_active_pdf,,
10.1192/j.eurpsy.2024.222,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2024_222.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2024_222.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.222__91e2cccfd1.pdf,False,,,0,[],[],[],[],,,,,,refetch_europepmc_jats:11859803,no_active_pdf,,
10.1192/j.eurpsy.2024.253,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_253.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.253__a518c21d8b.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,,
10.1192/j.eurpsy.2024.44,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2024_44.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2024_44.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.44__68cffd50be.pdf,False,,,0,[],[],[],[],,,,,,refetch_europepmc_jats:11859660,no_active_pdf,,
10.1192/j.eurpsy.2024.480,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_480.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.480__81f4dc6a75.pdf,False,,,0,[],[],[],"[""identity_unverified"", ""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,,
10.1192/j.eurpsy.2024.493,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_493.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.493__09755c5eac.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2024.539,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2024_539.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2024_539.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.539__4799ed291b.pdf,False,,,0,[],[],[],[],,,,,,refetch_europepmc_jats:11859606,no_active_pdf,,
10.1192/j.eurpsy.2024.626,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2024_626.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2024_626.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.626__7638b284a8.pdf,False,,,0,[],[],[],[],,,,,,refetch_europepmc_jats:11863030,no_active_pdf,,
10.1192/j.eurpsy.2024.717,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_717.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.717__7ce9b5d4ae.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2024.749,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2024_749.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2024_749.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.749__9ec2143aae.pdf,False,,,0,[],[],[],[],,,,,,refetch_europepmc_jats:11863007,no_active_pdf,,
10.1192/j.eurpsy.2024.8,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_8.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.8__5bb337fa20.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2024.864,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2024_864.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2024_864.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.864__aca1b032c4.pdf,False,,,0,[],[],[],[],,,,,,refetch_europepmc_jats:11862753,no_active_pdf,,
10.1192/j.eurpsy.2024.875,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_875.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.875__3ed42dcb0e.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2024.93,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_j_eurpsy_2024_93.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_j_eurpsy_2024_93.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.93__64820368a3.pdf,False,,,0,[],[],[],[],,,,,,refetch_europepmc_jats:11860549,no_active_pdf,,
10.1192/j.eurpsy.2024.988,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2024_988.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2024.988__48809e4e60.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,keep_current_artifact,no_active_pdf,,
10.1192/j.eurpsy.2025.10096,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2025_10096.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2025.10096__6954617ba7.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,,
10.1192/j.eurpsy.2025.10123,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1192_j_eurpsy_2025_10123.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_j.eurpsy.2025.10123__08d6d14c91.pdf,False,,,0,[],[],[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,,
