doi,repair_groups,current_state,current_canonical_path,current_backend,current_identity_status,backup_artifact_path,old_artifact_backend,old_artifact_pdf_local_path,old_artifact_pdf_path_exists,old_artifact_pdf_basename_matches_active,active_pdf_path,active_pdf_sha256,active_pdf_bytes,canonical_reference_dois,candidate_references,cross_doi_candidate_references,quarantine_reasons,quarantine_classification,inventory_identity_class,inventory_artifact_header_doi,inventory_artifact_header_title,inventory_title_similarity,correct_acquisition_method,action,same_hash_quarantined_pdf_paths
10.1111/bph.12692,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1111_bph_12692.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1111_bph.12692__53fa2a84be.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1111_bph.12692__53fa2a84be.pdf,d1e2111d6a52b58b91c3256d96b39ba5f17190545e434acfe1c10451916a4afa,1550332,[],"[{""row_index"": 31392, ""doi"": ""10.1111/bph.12692"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""identity_mismatch""]",,unresolved,10.1111/bph.2015.172.issue-2,Themed Section: Opioids: New Pathways to Functional Selectivity,0.2787,no_reusable_direct_xml:validated_publisher_or_pmc_pdf_else_abstract,quarantine_candidate_clear_candidate_references,[]
10.1111/bph.13919,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1111_bph_13919.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1111_bph.13919__958570d771.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1111_bph.13919__958570d771.pdf,19f8236d8982b0c63a370e52351baa7ff3fdbaf6bf60c557807db8e89ad519cd,369546,[],"[{""row_index"": 31434, ""doi"": ""10.1111/bph.13919"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""identity_unverified""]",,,,,,,quarantine_candidate_clear_candidate_references,[]
10.1111/bph.15596,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1111_bph_15596.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1111_bph.15596__8b7050683d.pdf,False,,,,0,[],[],[],"[""identity_mismatch""]",repository_or_nested_document,,,,,,no_active_pdf,
10.1111/jnc.14056,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1111_jnc_14056.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1111_jnc_14056.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1111_jnc.14056__e32f95e7f4.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1111_jnc.14056__e32f95e7f4.pdf,df495f7289b1bd60d57d04f2cf62e495174031303d99d30de41e4d9bde6fb1bb,971524,[],"[{""row_index"": 33005, ""doi"": ""10.1111/jnc.14056"", ""pdf_download_status"": ""already_present"", ""flag_has_local_pdf"": true, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}]",[],[],,unresolved,10.1111/jnc.13811,,,refetch_europepmc_jats:5601282,quarantine_candidate_clear_candidate_references,[]
10.1111/pcn.13379,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1111_pcn_13379.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1111_pcn.13379__b7aeb6b24f.pdf,False,,,,0,[],[],[],"[""target_text_with_conflicting_doi""]",,,,,,,no_active_pdf,
10.1111/pcn.13572,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1111_pcn_13572.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1111_pcn.13572__2ec62bcf9c.pdf,False,,,,0,[],[],[],"[""target_text_with_conflicting_doi""]",,,,,,,no_active_pdf,
10.1124/pr.115.011478,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1124_pr_115_011478.json,docling,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1124_pr.115.011478__73d6cba334.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1124_pr.115.011478__73d6cba334.pdf,1043c646e2184cdc43d88468d916e5a81af948bdbd116296fbf39226f702ee84,1432569,[],"[{""row_index"": 33799, ""doi"": ""10.1124/pr.115.011478"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""identity_unverified""]",,unresolved,,,,no_reusable_direct_xml:validated_publisher_or_pmc_pdf_else_abstract,quarantine_candidate_clear_candidate_references,[]
10.1128/mbio.01697-24,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1128_mbio_01697_24.json,docling,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1128_mbio.01697-24__c7c386896a.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1128_mbio.01697-24__c7c386896a.pdf,2fa8393f4e61176296fd75afd6a8f4d13e9c8c889ea317acabc2127145913928,124484,[],"[{""row_index"": 33960, ""doi"": ""10.1128/mbio.01697-24"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""target_text_with_conflicting_doi""]",,valid_exact,,,,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1136/jnnp-2011-301779,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1136_jnnp_2011_301779.json,docling,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1136_jnnp-2011-301779__8b5bd6b287.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1136_jnnp-2011-301779__8b5bd6b287.pdf,6b2acd7a4168627c292881b2cd53bdebef1a8810c80f5ac2ff4f736d576c866e,345221,[],"[{""row_index"": 34467, ""doi"": ""10.1136/jnnp-2011-301779"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""identity_unverified""]",,,,,,,quarantine_candidate_clear_candidate_references,[]
10.1136/rapm-2023-esra.669,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1136_rapm_2023_esra_669.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1136_rapm-2023-esra.669__9029add1e4.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1136_rapm-2023-esra.669__9029add1e4.pdf,6361495ec917cda443a2054f96a0d6a5962b8f7b90f5f5117f8938dab96a6de1,80901,[],"[{""row_index"": 34526, ""doi"": ""10.1136/rapm-2023-esra.669"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""unsegmented_proceedings_container""]",proceedings_container,,,,,,quarantine_candidate_clear_candidate_references,[]
10.1136/rapm-2024-esra.582,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1136_rapm_2024_esra_582.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1136_rapm-2024-esra.582__fe684e798a.pdf,False,,,,0,[],[],[],"[""identity_mismatch"", ""unsegmented_proceedings_container""]",proceedings_container,,,,,,no_active_pdf,
10.1146/annurev-lawsocsci-120621-012645,"[""quarantined"", ""replaced""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1146_annurev_lawsocsci_120621_012645.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1146_annurev-lawsocsci-120621-012645__fe5d2c588d.pdf,False,,,,0,[],[],[],"[""identity_mismatch""]",ambiguous_non_pmc_conflict,,,,,,no_active_pdf,
10.1152/jn.00296.2024,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1152_jn_00296_2024.json,pmc_oai_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1152_jn_00296_2024.json,docling,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1152_jn.00296.2024__51b6bbe4c8.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1152_jn.00296.2024__51b6bbe4c8.pdf,a8e0c22570dcae82b45b19a662db5afa88826aef00f0eff692bc92a760a3bbbd,3051136,[],"[{""row_index"": 34732, ""doi"": ""10.1152/jn.00296.2024"", ""pdf_download_status"": ""already_present"", ""flag_has_local_pdf"": true, ""has_converted_full_text"": true, ""fulltext_artifact_paths"": ""/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1152_jn_00296_2024.json"", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}]",[],[],,unresolved,,,,refetch_pmc_oai_jats:12446419,quarantine_candidate_clear_candidate_references,[]
10.11588/heidok.00038014,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_11588_heidok_00038014.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.11588_heidok.00038014__35494c849b.pdf,False,,,,0,[],[],[],"[""identity_unverified""]",,,,,,,no_active_pdf,
10.11606/issn.1806-6976.smad.2022.183132,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_11606_issn_1806_6976_smad_2022_183132.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.11606_issn.1806-6976.smad.2022.183132__b2743ce8e2.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.11606_issn.1806-6976.smad.2022.183132__b2743ce8e2.pdf,4251a682abcbba3e8a7256801ba00dab476a205c9b3e06d7dcb61e738154d530,465012,[],"[{""row_index"": 35452, ""doi"": ""10.11606/issn.1806-6976.smad.2022.183132"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""identity_mismatch""]",ambiguous_non_pmc_conflict,,,,,,quarantine_candidate_clear_candidate_references,[]
10.1177/2045125314559539,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1177_2045125314559539.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1177_2045125314559539__4dffdbcc23.pdf,False,,,,0,[],[],[],"[""target_text_with_conflicting_doi""]",,,,,,,no_active_pdf,
10.1177/2045125316675578,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1177_2045125316675578.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1177_2045125316675578__4406281193.pdf,False,,,,0,[],[],[],"[""target_text_with_conflicting_doi""]",,,,,,,no_active_pdf,
10.1186/1477-7517-1-3,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1186_1477_7517_1_3.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1186_1477_7517_1_3.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1186_1477-7517-1-3__9cedaf4ff7.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1186_1477-7517-1-3__9cedaf4ff7.pdf,6120f703261299a080859b2e08ed61cf69567b94805ddcd9495a1883ca24fde4,341294,[],"[{""row_index"": 37745, ""doi"": ""10.1186/1477-7517-1-3"", ""pdf_download_status"": ""downloaded"", ""flag_has_local_pdf"": true, ""has_converted_full_text"": true, ""fulltext_artifact_paths"": ""/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1186_1477_7517_1_3.json"", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}]",[],[],,unresolved,,Harm Reduction Journal,0.2059,refetch_europepmc_jats:419978,quarantine_candidate_clear_candidate_references,[]
10.1186/s13054-016-1208-6,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1186_s13054_016_1208_6.json,docling,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1186_s13054-016-1208-6__478e87082e.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1186_s13054-016-1208-6__478e87082e.pdf,c3f415416dee0214aa3a35c9973441335642f4945f1d1456fbf623ff7a59d7b1,417552,[],"[{""row_index"": 38886, ""doi"": ""10.1186/s13054-016-1208-6"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""main_article_points_to_correction""]",,valid_exact,,,,keep_current_artifact,quarantine_candidate_clear_candidate_references,[]
10.1186/s42358-024-00393-9,"[""quarantined""]",quarantined_no_canonical_artifact,,,,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/quarantined_artifacts/10_1186_s42358_024_00393_9.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1186_s42358-024-00393-9__aef67069e2.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1186_s42358-024-00393-9__aef67069e2.pdf,ecc61d584e629f2f9f222cca3bb96d8db36067e1bf8105ecb26ca18f38536af2,188179,[],"[{""row_index"": 39547, ""doi"": ""10.1186/s42358-024-00393-9"", ""pdf_download_status"": ""source_identity_quarantined"", ""flag_has_local_pdf"": false, ""has_converted_full_text"": false, ""fulltext_artifact_paths"": """", ""fields"": [""local_pdf_paths""]}]",[],"[""identity_mismatch""]",,wrong_cited_reference_pmcid,10.1002/14651858.cd010585.pub2,Is combination pharmacotherapy effective for management of fibromyalgia in adults? -A Cochrane Review summary with commentary,0.3529,no_correct_pmc_xml:validated_publisher_or_repository_pdf_else_abstract,quarantine_candidate_clear_candidate_references,[]
10.1192/bjo.2021.697,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_bjo_2021_697.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_bjo_2021_697.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/disorder/pdfs/10.1192_bjo.2021.697__78f2d70f1d.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1192_bjo.2021.697__78f2d70f1d.pdf,feaab7f656d23ff3fc627245319098ceb93466d7026e81b2681392b3a2e449de,47429,[],"[{""row_index"": 39610, ""doi"": ""10.1192/bjo.2021.697"", ""pdf_download_status"": ""downloaded"", ""flag_has_local_pdf"": true, ""has_converted_full_text"": true, ""fulltext_artifact_paths"": ""/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_bjo_2021_697.json"", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}]",[],[],,container,10.1192/bjo.2021.696,Mental disorder and PTSD in Syria during wartime: a nationwide crisis,0.2408,refetch_europepmc_jats:8771424,quarantine_candidate_clear_candidate_references,[]
10.1192/bjo.2021.79,"[""replaced""]",replaced_by_verified_exact_jats,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_bjo_2021_79.json,europepmc_fulltext_xml,verified_exact_doi,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/source_identity_quarantine_20260710/replaced_artifacts/10_1192_bjo_2021_79.json,grobid,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1192_bjo.2021.79__e17d5e23c7.pdf,False,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/pdfs/10.1192_bjo.2021.79__e17d5e23c7.pdf,366d1fb7d839b97613294fead4a804f2fb2a45ebd928d3d3153fe26a7e7172d2,35875,[],"[{""row_index"": 39611, ""doi"": ""10.1192/bjo.2021.79"", ""pdf_download_status"": ""already_present"", ""flag_has_local_pdf"": true, ""has_converted_full_text"": true, ""fulltext_artifact_paths"": ""/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/articles/10_1192_bjo_2021_79.json"", ""fields"": [""local_pdf_paths"", ""pdf_local_path""]}]",[],[],,unresolved,10.1192/bjo.2021.78,How can automated linguistic analysis help to discern functional cognitive disorder from healthy controls and mild cognitive impairment?,0.1938,refetch_europepmc_jats:8772038,quarantine_candidate_clear_candidate_references,[]
