# new DOI queue (disorder) generated at 2026-05-15T06:39:48.827578+00:00
# doi,compound,disorder,optional_study_title,optional_study_year,optional_authors
10.5582/irdr.2020.01011,,,"A basic understanding of mucopolysaccharidosis: Incidence, clinical features, diagnosis, and management",2020,Jing Zhou; Jing Lin; Wing Ting Leung; Ling Wang
10.4103/tpsy.tpsy_19_20,,,A higher dose (0.8 mg/kg) of ketamine infusion for treatment-resistant depression: An open-label study in Taiwan,2020,Cheng‐Ta Li; Tung‐Ping Su; Mu-Hong Chen; Wei-Chen Lin
10.1016/j.pbb.2020.172870,,,A historical review of antidepressant effects of ketamine and its enantiomers,2020,Yan Wei; Lijia Chang; Kenji Hashimoto
10.1016/j.jad.2020.06.020,,,A preliminary study of adjunctive ketamine for treatment-resistant bipolar depression,2020,Wei Zheng; Yanling Zhou; Weijian Liu; Chengyu Wang; Yanni Zhan; Xiaofeng Lan; Bin Zhang; Yuping Ning
10.1016/j.jad.2020.09.007,,,A systematic review and meta-analysis of the efficacy of intravenous ketamine infusion for treatment resistant depression: January 2009 – January 2019,2020,Walter S. Marcantoni; Bertine Sandra Akoumba; Maggy Wassef; Julie Mayrand; Hinatea Lai; Stéphane Richard‐Devantoy; Sylvie Beauchamp
10.1007/s00787-020-01542-3,,,A systematic review of therapeutic ketamine use in children and adolescents with treatment-resistant mood disorders,2020,Susan Kim; Brittany S. Rush; Timothy Rice
10.1177/0269881120959604,,,Acute subjective effects in LSD- and MDMA-assisted psychotherapy,2020,Yasmin Schmid; Peter Gasser; Peter Oehen; Matthias E. Liechti
10.4081/ripppo.2020.464,,,After more than sixty years we are still unclear whether LSD has a place in clinical psychiatry,2020,Arthur Saniotis
10.1111/add.15239,,,All‐cause and cause‐specific mortality among people with regular or problematic cocaine use: a systematic review and meta‐analysis,2020,Amy Peacock; Lucy Thi Tran; Sarah Larney; Emily Stockings; Thomas Santo; Hayley E Jones; Damian Santomauro; Louisa Degenhardt
10.1590/0101-60830000000231,,,An analytical study of iboga alkaloids contained in Tabernanthe iboga-derived products offered by ibogaine treatment providers,2020,José Carlos Bouso; I. Fornís; Mireia Ventura; BENJAMIN DE LOENEN; Alberto Sainz-Cort; DANIEL F JIMÉNEZ-GARRIDO; Rafael G. dos Santos; Jaime E. C. Hallak; Miguel Ángel Alcázar‐Córcoles; Christopher Jenks
10.1192/bjp.2020.89,,,Are we repeating mistakes of the past? A review of the evidence for esketamine,2020,Mark Horowitz; Joanna Moncrieff
10.1016/j.jad.2020.03.048,,,Baseline insomnia as a predictor of antidepressant efficacy to repeated intravenous ketamine for unipolar and bipolar depression: A preliminary study,2020,Weijian Liu; Yanling Zhou; Chengyu Wang; Wei Zheng; Yanni Zhan; Xiaofeng Lan; Bin Zhang; Hanqiu Li; Lijian Chen; Mingding Li
10.1038/s41386-020-00803-8,,,Better living through chemistry: MDMA’s prosocial mechanism as a starting point for improved therapeutics,2020,Boris D. Heifets; Robert C. Malenka
10.1007/s11920-020-1130-0,,,Bipolar Disorder and Suicide: a Review,2020,Jacob N. Miller; Donald W. Black
10.3390/jcm9092716,,,COVID-19 Pandemic Outbreak and its Psychological Impact on Patients with Rare Lysosomal Diseases,2020,Agata Fiumara; Giuseppina Lanzafame; Alessia Arena; Annamaria Sapuppo; Federica Raudino; Andrea D. Praticò; Piero Pavone; Rita Barone
10.1176/appi.pn.2020.2a12,,,Can Psychedelics Radically Change SUD Treatment?,2020,Katie O’Connor
10.1186/s12967-020-02518-2,,,"Cannabis, a cause for anxiety? A critical appraisal of the anxiogenic and anxiolytic properties",2020,Lara Sharpe; Justin Sinclair; Andrew Kramer; Michael de Manincor; Jerome Sarris
10.1016/j.jad.2020.07.083,,,Changes in symptoms of anhedonia in adults with major depressive or bipolar disorder receiving IV ketamine: Results from the Canadian Rapid Treatment Center of Excellence,2020,Nelson B. Rodrigues; Roger S. McIntyre; Orly Lipsitz; Danielle S. Cha; Yena Lee; Hartej Gill; Amna Majeed; Lee Phan; Flora Nasri; Roger Ho
10.1016/b978-0-444-64125-0.00049-9,,,Classic psychedelics as therapeutics for psychiatric disorders,2020,Charles D. Nichols; Peter S. Hendricks
10.1016/j.mehy.2020.110268,,,Copper and anti-anhedonic effect of ketamine in treatment-resistant depression,2020,Jakub Słupski; Wiesław Jerzy Cubała; Natalia Górska; Anita Słupska; Maria Gałuszko‐Węgielnik
10.1016/j.neuropharm.2020.108194,,,Coronaridine congeners decrease neuropathic pain in mice and inhibit α9α10 nicotinic acetylcholine receptors and CaV2.2 channels,2020,Hugo R. Arias; Han‐Shen Tae; Laura Micheli; Arsalan Yousuf; Carla Ghelardini; David J. Adams; Lorenzo Di Cesare Mannelli
10.5617/jea.7634,,,Editorial,2020,Aleksandra Bartoszko; Paul Christensen
10.3389/fpsyt.2020.00497,,,Editorial: Hallucinogens and Entactogens: Establishing a New Class of Psychotherapeutic Drugs?,2020,Felix Müller; Matthew W. Johnson; Stefan Borgwardt
10.1080/08941939.2019.1710626,,,Effect of Pretreatment of S-Ketamine On Postoperative Depression for Breast Cancer Patients,2020,Peirong Liu; Pengyi Li; Qingyang Li; Hongzhu Yan; Xiaowei Shi; Chunliang Liu; Yu Zhang; Sheng Peng
10.1038/s41598-020-79328-5,,,Effects and safety of Psilocybe cubensis and Panaeolus cyanescens magic mushroom extracts on endothelin-1-induced hypertrophy and cell injury in cardiomyocytes,2020,Sanah Malomile Nkadimeng; Christiaan M.L. Steinmann; J.N. Eloff
10.1177/0269881120922955,,,Effects of subcutaneous esketamine on blood pressure and heart rate in treatment-resistant depression,2020,Lorena Catarina Del Sant; Luciana Maria Sarin; Eric Thomas Paiva Magalhães; Ana Cecília Lucchese; Marco Aurélio Tuena; Carolina Nakahira; Victor Augusto Rodovalho Fava; Rodrigo Simonini Delfino; Juliana Surjan; Matheus Steiglich
10.1080/02791072.2020.1817639,,,"Efficacy of Psychoactive Drugs for the Treatment of Posttraumatic Stress Disorder: A Systematic Review of MDMA, Ketamine, LSD and Psilocybin",2020,Tracey Varker; Loretta Watson; Kari Gibson; David Forbes; Meaghan O’Donnell
10.1017/s1092852920001194,,,Efficacy of low-dose ketamine infusion in anxious vs nonanxious depression: revisiting the Adjunctive Ketamine Study of Taiwanese Patients with Treatment-Resistant Depression,2020,Mu‐Hong Chen; Wei-Chen Lin; Hui-Ju Wu; Ya‐Mei Bai; Cheng‐Ta Li; Shih‐Jen Tsai; Chen-Jee Hong; Pei-Chi Tu; Chih‐Ming Cheng; Tung‐Ping Su
10.1080/20008198.2020.1739885,,,"Embracing data preservation, sharing, and re-use in traumatic stress research",2020,Nancy Kassam‐Adams; Miranda Olff
10.22374/jmhan.v4i1.40,,,Emerging Psychedelic-Assisted Therapies: Implications for Nursing Practice,2020,Dominique Denis-Lalonde; Andrew Estefan
10.1038/s41398-020-0714-0,,,Emotional remodeling with oxytocin durably rescues trauma-induced behavioral and neuro-morphological changes in rats: a promising treatment for PTSD,2020,Claire Le Dorze; Antonella Borreca; Annabella Pignataro; Martine Ammassari‐Teule; Pascale Gisquet-Verrier
10.1038/s41386-020-0624-0,,,Evaluating global brain connectivity as an imaging marker for depression: influence of preprocessing strategies and placebo-controlled ketamine treatment,2020,Christoph Kraus; Anahit Mkrtchian; Bashkim Kadriu; Allison C. Nugent; Carlos A. Zarate; Jennifer W. Evans
10.1002/mhw.32471,,,"FDA approves esketamine treatment for MDD, suicidal ideation",2020,Valerie A. Canady
10.1038/s41598-020-66048-z,,,Genetic variants associated with alcohol dependence co-ordinate regulation of ADH genes in gastrointestinal and adipose tissues,2020,Rebecca Hibberd; Evgeniia Golovina; Sophie Farrow; Justin M. O’Sullivan
10.1101/cshperspect.a039271,,,Growth Factors and Alcohol Use Disorder,2020,Mirit Liran; Nofar Rahamim; Dorit Ron; Segev Barak
10.1016/j.drugpo.2020.102857,,,Ibogaine therapy for addiction: Consumer views from online fora,2020,Michaela Barber; John Gardner; Michael Savic; Adrian Carter
10.1016/j.drugalcdep.2020.107850,,,"In vivo effects of 3,4-methylenedioxymethamphetamine (MDMA) and its deuterated form in rodents: Drug discrimination and thermoregulation",2020,Michael D. Berquist; Sebastian Leth‐Petersen; Jesper L. Kristensen; William E. Fantegrossi
10.5607/en19075,,,Induction of GDNF and GFRα-1 Following AAV1-Rheb(S16H) Administration in the Hippocampus <i>in vivo</i>,2020,Dongyoung Yun; Min‐Tae Jeon; Hyung‐Jun Kim; Gyeong Joon Moon; Shinrye Lee; Chang Man Ha; Minsang Shin; Sang Ryong Kim
10.1002/brb3.1715,,,"Intraoperative ketamine for reduction in postpartum depressive symptoms after cesarean delivery: A double‐blind, randomized clinical trial",2020,Jiaxin Yao; Tingting Song; Yue Zhang; Nan Guo; Ping Zhao
10.1016/j.bbr.2020.112629,,,Ketamine as a mental health treatment: Are acute psychoactive effects associated with outcomes? A systematic review,2020,Meryem Grabski; Anna Borissova; Beth Marsh; Celia J. A. Morgan; Valerie H. Curran
10.15288/jsad.2020.81.115,,,LSD Overdoses: Three Case Reports,2020,Mark Haden; Birgitta Woods
10.1016/j.neubiorev.2020.03.017,,,Long-term effects of psychedelic drugs: A systematic review,2020,Jacob S. Aday; Cayla M. Mitzkovitz; Emily K. Bloesch; Christopher C. Davoli; Alan K. Davis
10.1016/j.jad.2020.07.089,,,Long-term outcome in outpatients with depression treated with acute and maintenance intravenous ketamine: A retrospective chart review,2020,Hitoshi Sakurai; Felipe A. Jain; Simmie L. Foster; Paola Pedrelli; David Mischoulon; Maurizio Fava; Cristina Cusin
10.1007/s13311-020-00899-2,,,Managing Essential Tremor,2020,Franziska Hopfner; Günther Deuschl
10.1016/j.euroneuro.2020.10.002,,,Mood and cognition after administration of low LSD doses in healthy volunteers: A placebo controlled dose-effect finding study,2020,Nadia R. P. W. Hutten; Natasha L. Mason; Patrick C. Dolder; Eef L. Theunissen; Friederike Holze; Matthias E. Liechti; Amanda Feilding; Johannes G. Ramaekers; Kim P. C. Kuypers
10.5617/jea.7365,,,Narrating the Unspeakable,2020,Shana Harris
10.4236/pp.2020.116010,,,Natural Compound Formula RM88 Significantly Reduces Blood Alcohol Concentration in Humans,2020,Edward Vickers
10.22271/phyto.2020.v9.i3k.11352,,,Newer Plant based drug molecules with theraputic potential to combat alcohol dependency,2020,Ashaolu Victoria Oladimeji; Valan Mf
10.1096/fasebj.2020.34.s1.02912,,,One Dose of Psilocybin in Late Adolescence Mitigates Deleterious Effects of Developmental Stress on Cognition and Behavioral Despair in Adult Female Rats,2020,Meghan Hibicke; Charles D. Nichols
10.1080/20008198.2020.1829400,,,Perceived treatment processes and effects of interactive motion-assisted exposure therapy for veterans with treatment-resistant posttraumatic stress disorder: a mixed methods study,2020,Marieke J. van Gelderen; Mirjam J. Nijdam; G. Elsemieke Dubbink; Marieke Sleijpen; Eric Vermetten
10.1016/j.bja.2020.06.067,,,"Pharmacokinetics of ketamine and its major metabolites norketamine, hydroxynorketamine, and dehydronorketamine: a model-based analysis",2020,Jasper Kamp; Kelly Jonkman; Monique van Velzen; Leon Aarts; Marieke Niesters; Albert Dahan; Erik Olofsen
10.23970/ahrqepccer235,,,Pharmacologic and Nonpharmacologic Treatments for Posttraumatic Stress Disorder: An Update of the PTSD-Repository Evidence Base,2020,Maya O’Neil; Tamara P. Cheney; Frances Hsu; Kathleen F. Carlson; Erica Hart; Rebecca Holmes; Katrina M. Murphy; Elaine Graham; David Cameron; Julie Kahler
10.1038/s41380-020-00949-3,,,Polysubstance use in the U.S. opioid crisis,2020,Wilson M. Compton; Rita J. Valentino; Robert L. DuPont
10.1007/s40262-020-00953-4,,,Population Pharmacokinetics of Esketamine Nasal Spray and its Metabolite Noresketamine in Healthy Subjects and Patients with Treatment-Resistant Depression,2020,Carlos Pérez‐Ruixo; Stefaan Rossenu; Peter Zannikos; Partha Nandy; Jaskaran Singh; Wayne C. Drevets; Juan José Pérez Ruixo
10.1159/000510703,,,Post-Marketing Safety Concerns with Esketamine: A Disproportionality Analysis of Spontaneous Reports Submitted to the FDA Adverse Event Reporting System,2020,Chiara Gastaldon; Emanuel Raschi; John M. Kane; Corrado Barbui; Georgios Schoretsanitis
10.1186/s12991-020-00269-4,,,Predictors of five-year relapse rates of youths with substance abuse who underwent a family-oriented therapy program,2020,Yu-Han You; Shing-Fang Lu; Chih-Pu Tsai; Mei‐Yen Chen; Chin-Yin Lin; Mian‐Yoon Chong; Wen‐Jiun Chou; Yi-Syuan Chen; Liang‐Jen Wang
10.1038/s41380-020-0685-9,,,Prefrontal cortex circuits in depression and anxiety: contribution of discrete neuronal populations and target regions,2020,Brendan Hare; Ronald S. Duman
10.3389/fvets.2020.00051,,,Preliminary Investigation of the Safety of Escalating Cannabinoid Doses in Healthy Dogs,2020,Dana M. Vaughn; Justyna Kulpa; Lina Paulionis
10.1001/jamanetworkopen.2019.21513,,,Prevalence of Electronic Cigarette Dependence Among Youth and Its Association With Future Use,2020,Erin A. Vogel; Junhan Cho; Rob McConnell; Jessica L. Barrington‐Trimis; Adam M. Leventhal
10.1001/jamapsychiatry.2020.2901,,,Psilocybin-Assisted Supportive Psychotherapy in the Treatment of Major Depression—Quo Vadis?,2020,Charles F. Reynolds
10.1038/s41429-020-0311-8,,,Psilocybin: from ancient magic to modern medicine,2020,David E. Nichols
10.12794/metadc1752384,,,Psychedelia in the United States: An Ethnographic Study of Naturalistic Psychedelic Use,2020,Tristan S. Seikel
10.32388/t3em5e,,,Psychedelic drugs as a long-needed innovation in psychiatry,2020,Genís Oña; José Carlos Bouso
10.32388/t3em5e.2,,,Psychedelic drugs as a long-needed innovation in psychiatry,2020,Genís Oña; José Carlos Bouso
10.1021/acschemneuro.9b00493,,,"Psychedelics, but Not Ketamine, Produce Persistent Antidepressant-like Effects in a Rodent Experimental System for the Study of Depression",2020,Meghan Hibicke; Alexus N. Landry; Hannah M. Kramer; Zoe K. Talman; Charles D. Nichols
10.1161/circulationaha.120.049569,,,Randomized Pilot Clinical Trial of Early Coronary Angiography Versus No Early Coronary Angiography After Cardiac Arrest Without ST-Segment Elevation,2020,Karl B. Kern; Peter Radšel; Jacob C. Jentzer; David B. Seder; Kwan Lee; Kapildeo Lotun; Rajesh Janardhanan; Dion Stub; Chiu‐Hsieh Hsu; Marko Noč
10.1038/s41398-020-0806-x,,,Rodent models of post-traumatic stress disorder: behavioral assessment,2020,Alexander Verbitsky; David Dopfel; Nanyin Zhang
10.1177/2045125320922474,,,Safety and efficacy of extended release ketamine tablets in patients with treatment-resistant depression and anxiety: open label pilot study,2020,Paul Glue; Natalie J. Medlicott; Shona Neehoff; Peter Surman; Fred C. Lam; Noelyn Hung; Cheung‐Tak Hung
10.1080/14740338.2020.1776699,,,Safety and tolerability of IV ketamine in adults with major depressive or bipolar disorder: results from the Canadian rapid treatment center of excellence,2020,Nelson B. Rodrigues; Roger S. McIntyre; Orly Lipsitz; Yena Lee; S. Danielle; Flora Nasri; Hartej Gill; Leanna M.W. Lui; Mehala Subramaniapillai; Kevin Kratiuk
10.3390/ph13070151,,,Safety of Repeated Administration of Parenteral Ketamine for Depression,2020,David Feifel; David Dadiomov; Kelly C. Lee
10.1016/j.psychres.2020.113376,,,Self-reported review of the value of esketamine in patients with treatment-resistant depression: Understanding the patient experience in the STRIVE Study,2020,H. Lynn Starr; Jill E. Abell; Allyson Larish; Sandy Lewis; Carla DeMuro; Jagadish Gogate; Carol Jamieson; Ella Daly; Naim Zaki; Michelle Kramer
10.3390/nu12102937,,,Separating the Signal from the Noise: How Psychiatric Diagnoses Can Help Discern Food Addiction from Dietary Restraint,2020,David A. Wiss; Timothy D. Brewerton
10.1101/2020.05.01.072314,,,Serotonergic psychedelic drugs LSD and psilocybin reduce the hierarchical differentiation of unimodal and transmodal cortex,2020,Manesh Girn; Leor Roseman; Boris C. Bernhardt; Jonathan Smallwood; Robin Carhart‐Harris; R. Nathan Spreng
10.1016/b978-0-444-64125-0.00043-8,,,Serotonin and serotonin receptors in hallucinogen action,2020,Adam L. Halberstadt; David E. Nichols
10.1021/cen-09848-scicon7,,,Taming ibogaine,2020,Bethany Halford﻿
10.1016/j.neubiorev.2020.11.020,,,The Effects of Ketamine on Cognition in Treatment-Resistant Depression: A Systematic Review and Priority Avenues for Future Research,2020,Hartej Gill; Barjot Gill; Nelson B. Rodrigues; Orly Lipsitz; Joshua D. Rosenblat; Sabine El‐Halabi; Flora Nasri; Rodrigo B. Mansur; Yena Lee; Roger S. McIntyre
10.9758/cpn.2020.18.2.219,,,The Neurochemical Effects of Prazosin Treatment on Fear Circuitry in a Rat Traumatic Stress Model,2020,Sema Ketenci; Nazife Gökçe Acet; Gökçe Elif Sarıdoğan; Banu Aydın; Hülya Cabadak; M. Zafer Gören
10.1556/2054.2020.00117,,,The Novelty of Ayahuasca Scale and the prediction of intentions to use,2020,Brianna R. Altman; Maha N. Mian; Mitch Earleywine
10.1016/j.aimed.2020.07.004,,,The effect of Echinacea spp. on the prevention or treatment of COVID-19 and other respiratory tract infections in humans: A rapid review,2020,Monique Aucoin; Kieran Cooley; Paul R. Saunders; Jenny Carè; Dennis Anheyer; Daen N. Medina; Valentina Cardozo; Daniella Remy; Nicole Hannan; Anna Garber
10.1016/j.jad.2020.06.050,,,"The effect of intravenous, intranasal, and oral ketamine in mood disorders: A meta-analysis",2020,Roger S. McIntyre; Isabelle P. Carvalho; Leanna M.W. Lui; Amna Majeed; Prakash S. Masand; Hartej Gill; Nelson B. Rodrigues; Orly Lipsitz; Alexandria C. Coles; Yena Lee
10.1016/j.jad.2020.05.088,,,"The effectiveness of repeated intravenous ketamine on depressive symptoms, suicidal ideation and functional disability in adults with major depressive disorder and bipolar disorder: Results from the Canadian Rapid Treatment Center of Excellence",2020,Roger S. McIntyre; Nelson B. Rodrigues; Yena Lee; Orly Lipsitz; Mehala Subramaniapillai; Hartej Gill; Flora Nasri; Amna Majeed; Leanna M.W. Lui; Olena Senyk
10.1016/j.mehy.2020.110367,,,"The potential use of N-methyl-3,4-methylenedioxyamphetamine (MDMA) assisted psychotherapy in the treatment of eating disorders comorbid with PTSD",2020,Timothy D. Brewerton; Adèle Lafrance; Michael C. Mithoefer
10.1016/j.rpsm.2020.10.003,,,The probability of response after each subcutaneous injection of esketamine in treatment-resistant depression,2020,Victor Augusto Rodovalho Fava; Luciana Maria Sarin; Ana Cecília Lucchese; Lorena Del Sant; Eric Thomas Paiva Magalhães; Rodrigo Simonini Delfino; Marco Aurélio Tuena; Carolina Nakahira; Andrea Parolin Jackowski; Guilherme Abdo
10.1038/s41386-020-0719-7,,,The vagus nerve mediates the suppressing effects of peripherally administered oxytocin on methamphetamine self-administration and seeking in rats,2020,Nicholas A. Everett; A Turner; Priscila A. Costa; Sarah J. Baracz; Jennifer L. Cornish
10.3389/fpsyt.2020.00559,,,Traumatic Events and Substance Use Disorders in Adolescents,2020,Lukas A. Basedow; Sören Kuitunen‐Paul; Veit Roessner; Yulia Golub
10.1080/20008198.2020.1833644,,,"Traumatic stress and the circadian system: neurobiology, timing and treatment of posttraumatic chronodisruption",2020,Agorastos Agorastos; Miranda Olff
10.12659/msm.922028,,,Use of Various Doses of S-Ketamine in Treatment of Depression and Pain in Cervical Carcinoma Patients with Mild/Moderate Depression After Laparoscopic Total Hysterectomy,2020,Jie Wang; Yajun Wang; Xudong Xu; Sheng Peng; Feng Xu; Peirong Liu
10.1016/j.jad.2020.11.045,,,Using classification and regression tree modelling to investigate treatment response to a single low-dose ketamine infusion: Post hoc pooled analyses of randomized placebo-controlled and open-label trials,2020,Mu‐Hong Chen; Hui-Ju Wu; Cheng‐Ta Li; Wei-Chen Lin; Ya‐Mei Bai; Shih‐Jen Tsai; Chen-Jee Hong; Pei-Chi Tu; Chih‐Ming Cheng; Tung‐Ping Su
10.1176/appi.pn.2020.10a32,,,Wait for the Science Before Widespread Use of Psilocybin,2020,Nicole Harrington Cirino
10.1007/978-3-030-42504-3_15,,,What Does Your Gaze Reveal About You? On the Privacy Implications of Eye Tracking,2020,Jacob Leon Kröger; Otto Hans-Martin Lutz; Florian Müller
10.17615/7zhp-cq80,,,hERG Blockade by Iboga Alkaloids,2020,N. Liu; X.-P. Huang; K. Alper; S.G. Priori; Yunkai Ruan; Rai Bai; S.J. Fowler
10.1523/jneurosci.0127-19.2020,,,α3* Nicotinic Acetylcholine Receptors in the Habenula-Interpeduncular Nucleus Circuit Regulate Nicotine Intake,2020,Karim S. Elayouby; Masago Ishikawa; Angeline J. Dukes; Alexander C.W. Smith; Qun Lu; Christie D. Fowler; Paul J. Kenny
