# Deterministic prescreen retained queue for mechanistic generated at 2026-05-18T02:28:36.685857+00:00
# doi,compound,target_or_disorder,optional_study_title,optional_study_year,optional_authors,optional_study_journal,optional_publication_type,optional_trial_registry_ids,optional_publication_date,optional_journal_issn,optional_journal_eissn,optional_publisher,optional_mesh_terms,optional_keywords,optional_funders,optional_grant_ids,optional_related_dois,optional_publication_relations,optional_is_retracted,optional_has_correction,optional_language,optional_semantic_scholar_id
10.1016/j.bbr.2018.03.010,,,Role of AMPA glutamate receptors in the conditioned rewarding effects of MDMA in mice,2018,M.P. García-Pardo; J. Miñarro; M.A. Aguilar,Behavioural Brain Research,journal-article,,2018-03-08,0166-4328,1872-7549,Elsevier BV,"6-Cyano-7-nitroquinoxaline-2,3-dione / pharmacology | Amphetamine-Related Disorders / metabolism | Amphetamine-Related Disorders / psychology | Animals | Conditioning, Psychological / drug effects | Conditioning, Psychological / physiology | Dose-Response Relationship, Drug | Excitatory Amino Acid Antagonists / pharmacology | Hallucinogens / pharmacology | Male | Mice | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Receptors, AMPA / antagonists & inhibitors | Receptors, AMPA / metabolism | Reward | Spatial Behavior / drug effects | Spatial Behavior / physiology",AMPA receptors | CNQX | Conditioned place preference | MDMA | Mice | Reward,,,,,,,eng,
10.1016/j.bbr.2019.112226,,,Role of prefrontal cortical 5-HT2A receptors and serotonin transporter in the behavioral deficits in post-pubertal rats following neonatal lesion of the ventral hippocampus,2019,Satoru Mitazaki; Osamu Nakagawasai; Hiroshi Onogi; Kenya Watanabe; Kohei Takahashi; Koichi Tan-No; Rémi Quirion; Lalit K Srivastava; Takeshi Tadano,Behavioural Brain Research,journal-article,,2019-09-12,0166-4328,1872-7549,Elsevier BV,"Age Factors | Animals | Animals, Newborn | Antipsychotic Agents / pharmacology | Autoradiography | Behavior, Animal / drug effects | Behavior, Animal / physiology | Disease Models, Animal | Hippocampus / pathology | Prefrontal Cortex / drug effects | Prefrontal Cortex / metabolism | Prepulse Inhibition / drug effects | Prepulse Inhibition / physiology | Rats | Receptor, Serotonin, 5-HT2A / drug effects | Receptor, Serotonin, 5-HT2A / metabolism | Reflex, Startle / drug effects | Reflex, Startle / physiology | Schizophrenia / drug therapy | Schizophrenia / metabolism | Schizophrenia / physiopathology | Serotonin 5-HT2 Receptor Agonists / pharmacology | Serotonin 5-HT2 Receptor Antagonists / pharmacology | Serotonin Plasma Membrane Transport Proteins / drug effects | Serotonin Plasma Membrane Transport Proteins / metabolism | Sexual Maturation / physiology",5-HT(2A) receptor | Prefrontal cortex | Prepulse inhibition | Receptor autoradiography | Schizophrenia | Serotonin transporter,,,,,,,eng,
10.1016/j.bbr.2020.112631,,,Ketamine’s dose related multiple mechanisms of actions: Dissociative anesthetic to rapid antidepressant,2020,Eli Lavender; Mika Hirasawa-Fujita; Edward F. Domino,Behavioural Brain Research,journal-article,,2020-05-08,0166-4328,1872-7549,Elsevier BV,"Anesthetics, Dissociative / administration & dosage | Anesthetics, Dissociative / pharmacokinetics | Anesthetics, Dissociative / pharmacology | Animals | Antidepressive Agents / administration & dosage | Antidepressive Agents / pharmacokinetics | Antidepressive Agents / pharmacology | Depressive Disorder / drug therapy | Depressive Disorder / metabolism | Humans | Ketamine / administration & dosage | Ketamine / pharmacokinetics | Ketamine / pharmacology | Receptors, Neurotransmitter / drug effects",Dissociative effects | Enantiomers | Ketamine | Mechanisms of action | Metabolites | Rapid antidepressant,,,,,,,eng,
10.1016/j.bbr.2026.116229,,,5-HT1A receptor agonist properties of DNA methyltransferase inhibitor decitabine in mice exposed to the forced swim test,2026,Amanda J. Sales; Mariana G. Fronza; João F. Pedrazzi; Sabrina F. Lisboa; Francisco S. Guimarães,Behavioural Brain Research,journal-article,,2026-04-16,0166-4328,1872-7549,Elsevier BV,"Animals | Decitabine / pharmacology | Mice | Male | Antidepressive Agents / pharmacology | Receptor, Serotonin, 5-HT1A / metabolism | Receptor, Serotonin, 5-HT1A / drug effects | Serotonin 5-HT1 Receptor Agonists / pharmacology | Swimming | Disease Models, Animal | Behavior, Animal / drug effects | Depression / drug therapy | Depression / metabolism | Serotonin / metabolism | Stress, Psychological / drug therapy | Stress, Psychological / metabolism | Molecular Docking Simulation",DNMT inhibitor | Depression | Molecular docking | PCPA | Serotonin | Stress | WAY100635,,,,,,,eng,
10.1016/j.bbrc.2006.03.080,,,The 5-HT2A serotoninergic receptor is expressed in the MCF-7 human breast cancer cell line and reveals a mitogenic effect of serotonin,2006,Brigitte Sonier; Madeleine Arseneault; Carole Lavigne; Rodney J. Ouellette; Cathy Vaillancourt,Biochemical and Biophysical Research Communications,journal-article,,2006-03-25,0006-291X,1090-2104,Elsevier BV,"Amphetamines / pharmacology | Breast Neoplasms / metabolism | Cell Line, Tumor | Cell Membrane / metabolism | Cell Proliferation / drug effects | Female | Fluorescent Antibody Technique | Humans | RNA, Messenger / biosynthesis | Receptor, Serotonin, 5-HT2A / biosynthesis | Receptor, Serotonin, 5-HT2A / genetics | Serotonin / pharmacology | Serotonin / physiology | Serotonin 5-HT2 Receptor Agonists",,,,,,,,eng,
10.1016/j.bcp.2003.09.030,,,Pharmacology of polymorphic variants of the human 5-HT1A receptor,2003,Andria L. Del Tredici; Hans H. Schiffer; Ethan S. Burstein; Jelveh Lameh; Nina Mohell; Uli Hacksell; Mark R. Brann; David M. Weiner,Biochemical Pharmacology,journal-article,,2003-12-04,0006-2952,1873-2968,Elsevier BV,"3T3 Cells | Animals | COS Cells | Cells, Cultured | Guanosine 5'-O-(3-Thiotriphosphate) / metabolism | Humans | Mice | Mutagenesis, Site-Directed | Polymorphism, Genetic | Radioligand Assay | Receptor, Serotonin, 5-HT1A / drug effects | Receptor, Serotonin, 5-HT1A / genetics | Receptor, Serotonin, 5-HT1A / metabolism | Serotonin / metabolism | Serotonin Antagonists / pharmacology | Sulfur Radioisotopes",,,,,,,,eng,
10.1016/j.biopha.2017.12.016,,,"Potential effect of spermidine on GABA, dopamine, acetylcholinesterase, oxidative stress and proinflammatory cytokines to diminish ketamine-induced psychotic symptoms in rats",2017,Monu Yadav; Milind Parle; Deepak Kumar Jindal; Nidhi Sharma,Biomedicine & Pharmacotherapy,journal-article,,2017-12-27,0753-3322,1950-6007,Elsevier BV,"Acetylcholinesterase / metabolism | Animals | Antipsychotic Agents / pharmacology | Antipsychotic Agents / therapeutic use | Brain / drug effects | Brain / metabolism | Cytokines / antagonists & inhibitors | Cytokines / metabolism | Dopamine / metabolism | Female | Inflammation Mediators / antagonists & inhibitors | Inflammation Mediators / metabolism | Ketamine / toxicity | Male | Oxidative Stress / drug effects | Oxidative Stress / physiology | Psychotic Disorders / drug therapy | Psychotic Disorders / metabolism | Rats | Rats, Wistar | Spermidine / pharmacology | Spermidine / therapeutic use | Treatment Outcome | gamma-Aminobutyric Acid / metabolism",Biochemical | Ketamine | NMDA | Psychosis | Spermidine,,,,,,,eng,
10.1016/j.brainres.2004.01.014,,,Cellular mechanisms of serotonin 5-HT2A receptor-mediated cGMP formation: the essential role of glutamate,2004,Meredith J. Regina; Robert C. Bucelli; Jerrold C. Winter; Richard A. Rabin,Brain Research,journal-article,,2004-02-29,0006-8993,1872-6240,Elsevier BV,"Animals | Brain / cytology | Brain / drug effects | Brain / metabolism | Cyclic GMP / metabolism | Glutamic Acid / physiology | Male | N-Methylaspartate / pharmacology | PC12 Cells | Rats | Rats, Inbred F344 | Receptor, Serotonin, 5-HT2A / metabolism | Receptors, N-Methyl-D-Aspartate / agonists | Receptors, N-Methyl-D-Aspartate / metabolism | Serotonin 5-HT2 Receptor Agonists | Serotonin Receptor Agonists / pharmacology",,NIDA NIH HHS,DA03385 | DA14238,,,,,eng,
10.1016/j.brainres.2012.02.070,,,Sigma-1 receptor alters the kinetics of Kv1.3 voltage gated potassium channels but not the sensitivity to receptor ligands,2012,Maho Kinoshita; Yoshikazu Matsuoka; Takeshi Suzuki; Jennifer Mirrielees; Jay Yang,Brain Research,journal-article,,2012-03-06,0006-8993,1872-6240,Elsevier BV,"Animals | Female | Humans | Kv1.3 Potassium Channel / genetics | Kv1.3 Potassium Channel / metabolism | Kv1.4 Potassium Channel / genetics | Kv1.4 Potassium Channel / metabolism | Kv1.5 Potassium Channel / genetics | Kv1.5 Potassium Channel / metabolism | Ligands | Oocytes / metabolism | Patch-Clamp Techniques | Protein Binding | Receptors, sigma / genetics | Receptors, sigma / metabolism | Xenopus",,NIGMS NIH HHS,R01 GM086401 | R01GM086401,,,,,eng,
10.1016/j.brainres.2014.06.004,,,Role of medial prefrontal and orbitofrontal monoamine transporters and receptors in performance in an adjusting delay discounting procedure,2014,Justin R. Yates; Jennifer L. Perry; Andrew C. Meyer; Cassandra D. Gipson; Richard Charnigo; Michael T. Bardo,Brain Research,journal-article,,2014-06-10,0006-8993,1872-6240,Elsevier BV,"Adrenergic Uptake Inhibitors / pharmacology | Amphetamine / pharmacology | Animals | Atomoxetine Hydrochloride | Behavior, Addictive / physiopathology | Central Nervous System Stimulants / pharmacology | Choice Behavior / drug effects | Choice Behavior / physiology | Delay Discounting / drug effects | Delay Discounting / physiology | Dopamine Agents / pharmacology | Dose-Response Relationship, Drug | Impulsive Behavior / drug effects | Impulsive Behavior / physiology | Male | Methylphenidate / pharmacology | Prefrontal Cortex / drug effects | Prefrontal Cortex / physiology | Propylamines / pharmacology | Rats, Sprague-Dawley | Receptor, Serotonin, 5-HT1A / metabolism | Receptors, Dopamine D2 / metabolism | Serotonin Agents / pharmacology | Vesicular Monoamine Transport Proteins / metabolism",Adjusting delay discounting | Dopamine receptor | Dopamine transporter | Norepinephrine transporter | Rat | Serotonin receptor,NIDA NIH HHS,P50 DA005312 | T32 DA007304 | T32 DA016176,,,,,eng,
10.1016/j.brainres.2015.12.042,,,Serotonin receptors in brain revisited,2015,José M. Palacios,Brain Research,journal-article,,2015-12-29,0006-8993,1872-6240,Elsevier BV,"Animals | Autoradiography | Brain / metabolism | Choroid Plexus / metabolism | History, 20th Century | Humans | In Situ Hybridization | Neurons / metabolism | Neurosciences / history | Rats | Receptors, Serotonin, 5-HT1 / analysis | Receptors, Serotonin, 5-HT1 / genetics | Receptors, Serotonin, 5-HT1 / metabolism",Human brain | Molecular neuroanatomy | Receptor autoradiography | Receptor multiplicity | Serotonin (5-HT),,,,,,,eng,
10.1016/j.brainresbull.2017.01.020,,,NMDA receptor adjusted co-administration of ecstasy and cannabinoid receptor-1 agonist in the amygdala via stimulation of BDNF/Trk-B/CREB pathway in adult male rats,2017,Ghorbangol Ashabi; Mitra-Sadat Sadat-Shirazi; Solmaz Khalifeh; Laleh Elhampour; Mohammad-Reza Zarrindast,Brain Research Bulletin,journal-article,,2017-02-04,0361-9230,1873-2747,Elsevier BV,"Amygdala / drug effects | Amygdala / metabolism | Amygdala / physiology | Animals | Arachidonic Acids / administration & dosage | Brain-Derived Neurotrophic Factor / metabolism | Cyclic AMP Response Element-Binding Protein / metabolism | Male | N-Methyl-3,4-methylenedioxyamphetamine / administration & dosage | Neurons / drug effects | Neurons / physiology | Phosphorylation | Rats, Wistar | Receptor, Cannabinoid, CB1 / agonists | Receptor, Cannabinoid, CB1 / metabolism | Receptor, trkB / metabolism | Receptors, N-Methyl-D-Aspartate / metabolism | Signal Transduction / drug effects",Amygdala | BDNF | CREB | Cannabinoid receptor-1 | Ecstasy | NMDA receptor,,,,,,,eng,
10.1016/j.cbpc.2010.02.012,,,A 5-HT1A-like receptor is involved in the regulation of the embryonic rotation of Lymnaea stagnalis L.,2010,László Hiripi; Károly Elekes,Comparative Biochemistry and Physiology Part C Toxicology & Pharmacology,journal-article,,2010-02-26,1532-0456,1878-1659,Elsevier BV,"Animals | Body Patterning / drug effects | Body Patterning / physiology | Dose-Response Relationship, Drug | Embryo, Nonmammalian / drug effects | Embryo, Nonmammalian / metabolism | Lymnaea / drug effects | Lymnaea / growth & development | Lymnaea / metabolism | Receptor, Serotonin, 5-HT1A / physiology | Rotation | Serotonin / toxicity | Serotonin Receptor Agonists / toxicity",,,,,,,,eng,
10.1016/j.ecoenv.2019.109403,,,Effect of different rotation systems on mercury methylation in paddy fields,2019,Tao Sun; Ming Ma; Hongxia Du; Xun Wang; Yongjiang Zhang; Yongmin Wang; Dingyong Wang,Ecotoxicology and Environmental Safety,journal-article,,2019-07-02,0147-6513,1090-2414,Elsevier BV,Agricultural Irrigation / methods | Brassica rapa / growth & development | China | Crop Production / methods | Farms | Humic Substances / analysis | Mercury / analysis | Methylation | Methylmercury Compounds / analysis | Oryza / growth & development | Soil / chemistry | Soil Pollutants / analysis | Triticum / growth & development,Dissolved organic matter | Mercury methylation | Paddy soil | Rotation system,,,,,,,eng,
10.1016/j.ejmech.2023.115252,,,"3,4-Dihydrobenzo[e][1,2,3]oxathiazine 2,2-dioxide analogs act as potential AMPA receptor potentiators with antidepressant activity",2023,Long wei; Xueyu Qi; Xueli Yu; Yanghao Zheng; Xing Luo; Yingying Wei; Peiyan Ni; Liansheng Zhao; Qiang Wang; Xiaohong Ma,European Journal of Medicinal Chemistry,journal-article,,2023-03-09,0223-5234,1768-3254,Elsevier BV,"Rats | Mice | Animals | Receptors, AMPA | Major Depressive Disorder / drug therapy | Antidepressive Agents / pharmacology | Ketamine / pharmacology | Neurons","3,4-dihydrobenzo[e][1,2,3]oxathiazine 2,2-dioxide | AMPA receptor | Antidepressant | Potentiator",,,,,,,eng,
10.1016/j.ejphar.2005.03.010,,,Agonism at 5-HT2B receptors is not a class effect of the ergolines,2005,Sven Jähnichen; Reinhard Horowski; Heinz H. Pertz,European Journal of Pharmacology,journal-article,,2005-04-01,0014-2999,1879-0712,Elsevier BV,"Animals | Antiparkinson Agents / chemistry | Antiparkinson Agents / pharmacology | Dinoprost / pharmacology | Dose-Response Relationship, Drug | Endothelium, Vascular / metabolism | Ergolines / chemistry | Ergolines / pharmacology | In Vitro Techniques | Muscle Contraction / drug effects | Pulmonary Artery / drug effects | Pulmonary Artery / physiology | Serotonin 5-HT2 Receptor Agonists | Serotonin 5-HT2 Receptor Antagonists | Structure-Activity Relationship | Swine | Vasoconstrictor Agents / pharmacology",,,,,,,,eng,
10.1016/j.ejphar.2006.02.010,,,Potential vascular α1-adrenoceptor blocking properties of an array of 5-HT receptor ligands in the rat,2006,David Centurión; Suneet Mehotra; Araceli Sánchez-López; Saurabh Gupta; Antoinette MaassenVanDenBrink; Carlos M. Villalón,European Journal of Pharmacology,journal-article,,2006-03-01,0014-2999,1879-0712,Elsevier BV,"8-Hydroxy-2-(di-n-propylamino)tetralin / pharmacology | Adrenergic alpha-1 Receptor Agonists | Adrenergic alpha-1 Receptor Antagonists | Adrenergic alpha-Agonists / pharmacology | Adrenergic alpha-Antagonists | Animals | Blood Pressure / drug effects | Blood Pressure / physiology | Buspirone / pharmacology | Clozapine / pharmacology | Decerebrate State | Dose-Response Relationship, Drug | Drug Interactions | Ergotamine / pharmacology | Heart Rate / drug effects | Heart Rate / physiology | Ketanserin / pharmacology | Lisuride / pharmacology | Male | Metergoline / pharmacology | Methiothepin / pharmacology | Methysergide / pharmacology | Phenylephrine / pharmacology | Piperazines / pharmacology | Pizotyline / pharmacology | Prazosin / pharmacology | Pyridines / pharmacology | Rats | Rats, Wistar | Receptors, Adrenergic, alpha-1 / physiology | Serotonin Antagonists / pharmacology | Serotonin Receptor Agonists / pharmacology | Yohimbine / pharmacology",,,,,,,,eng,
10.1016/j.ejphar.2009.08.038,,,The effects of NMDA receptor antagonists over intestinal ischemia/reperfusion injury in rats,2009,Carlos Rodrigo Cámara-Lemarroy; Francisco Javier Guzmán-de la Garza; Gabriela Alarcón-Galván; Paula Cordero-Pérez; Nancy Esthela Fernández-Garza,European Journal of Pharmacology,journal-article,,2009-09-13,0014-2999,1879-0712,Elsevier BV,"Alanine Transaminase / blood | Animals | Antioxidants / metabolism | Antithrombin III / metabolism | Aspartate Aminotransferases / blood | Biomarkers / blood | Body Weight / drug effects | Feces | Gastrointestinal Motility / drug effects | Intestinal Mucosa / drug effects | Intestinal Mucosa / metabolism | Intestinal Mucosa / pathology | Intestines / drug effects | Intestines / pathology | Intestines / physiopathology | Ketamine / pharmacology | L-Lactate Dehydrogenase / blood | Male | Malondialdehyde / blood | Memantine / pharmacology | Oxidative Stress / drug effects | P-Selectin / blood | Rats | Rats, Wistar | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Reperfusion Injury / blood | Reperfusion Injury / pathology | Reperfusion Injury / physiopathology | Reperfusion Injury / prevention & control | Time Factors | Tumor Necrosis Factor-alpha / blood",,,,,,,,eng,
10.1016/j.ejphar.2011.05.063,,,Antipsychotic effects of N-desmethylclozapine on sensorimotor gating function in rats — Possible involvement of activation of M1 muscarinic receptors,2011,Shunsuke Maehara; Akio Satow; Hirohiko Hikichi; Hisashi Ohta,European Journal of Pharmacology,journal-article,,2011-06-13,0014-2999,1879-0712,Elsevier BV,"Animals | Antipsychotic Agents / administration & dosage | Antipsychotic Agents / pharmacology | Behavior, Animal / drug effects | Clozapine / administration & dosage | Clozapine / analogs & derivatives | Clozapine / pharmacology | Dopamine D2 Receptor Antagonists | Ketamine / pharmacology | Male | Prolactin / blood | Prolactin / metabolism | Rats | Rats, Sprague-Dawley | Receptor, Muscarinic M1 / antagonists & inhibitors | Receptor, Muscarinic M1 / metabolism | Receptor, Serotonin, 5-HT2A / metabolism | Scopolamine / pharmacology | Sensory Gating / drug effects | Serotonin 5-HT2 Receptor Antagonists / pharmacology",,,,,,,,eng,
