# LLM full-text candidate queue for disorder generated at 2026-05-18T21:06:31.922230+00:00
# doi,compound,target_or_disorder,optional_study_title,optional_study_year,optional_authors,optional_study_journal,optional_publication_type,optional_trial_registry_ids,optional_publication_date,optional_journal_issn,optional_journal_eissn,optional_publisher,optional_mesh_terms,optional_keywords,optional_funders,optional_grant_ids,optional_related_dois,optional_publication_relations,optional_is_retracted,optional_has_correction,optional_language,optional_semantic_scholar_id
10.1177/0269881107077734,S-ketamine,Psychosis,"Prepulse inhibition of the startle reflex and its attentional modulation in                 the human S-ketamine and N,N-dimethyltryptamine (DMT) models of psychosis",2007,K. Heekeren; A. Neukirch; J. Daumann; M. Stoll; M. Obradovic; K.-A. Kovar; M.A. Geyer; E. GouzouLis-Mayfrank,Journal of Psychopharmacology,journal-article,,2007-05-01,0269-8811,1461-7285,SAGE Publications,"Adult | Attention / drug effects | Double-Blind Method | Excitatory Amino Acid Antagonists | Female | Hallucinogens | Humans | Ketamine | Male | Middle Aged | N,N-Dimethyltryptamine | Psychomotor Performance / drug effects | Psychoses, Substance-Induced / psychology | Reflex, Startle / drug effects | Substance-Related Disorders",,,,,,,,eng,
10.1177/0269881107077734,S-ketamine,Schizophrenia,"Prepulse inhibition of the startle reflex and its attentional modulation in                 the human S-ketamine and N,N-dimethyltryptamine (DMT) models of psychosis",2007,K. Heekeren; A. Neukirch; J. Daumann; M. Stoll; M. Obradovic; K.-A. Kovar; M.A. Geyer; E. GouzouLis-Mayfrank,Journal of Psychopharmacology,journal-article,,2007-05-01,0269-8811,1461-7285,SAGE Publications,"Adult | Attention / drug effects | Double-Blind Method | Excitatory Amino Acid Antagonists | Female | Hallucinogens | Humans | Ketamine | Male | Middle Aged | N,N-Dimethyltryptamine | Psychomotor Performance / drug effects | Psychoses, Substance-Induced / psychology | Reflex, Startle / drug effects | Substance-Related Disorders",,,,,,,,eng,
10.1177/0269881107082481,Ketamine,Acute stress disorder,Ketamine aggravates symptoms of acute stress disorder in a naturalistic sample of accident victims,2008,M. Schönenberg; U. Reichwald; G. Domes; A. Badke; M. Hautzinger,Journal of Psychopharmacology,journal-article,,2008-01-21,0269-8811,1461-7285,SAGE Publications,"Accidents / psychology | Adult | Analgesics, Non-Narcotic / adverse effects | Analgesics, Opioid / adverse effects | Excitatory Amino Acid Antagonists / adverse effects | Female | Humans | Injury Severity Score | Ketamine / adverse effects | Male | Middle Aged | Prospective Studies | Psychometrics | Stress Disorders, Post-Traumatic / physiopathology | Young Adult",,,,,,,,eng,
10.1177/0269881107082481,Ketamine,Post-traumatic stress disorder,Ketamine aggravates symptoms of acute stress disorder in a naturalistic sample of accident victims,2008,M. Schönenberg; U. Reichwald; G. Domes; A. Badke; M. Hautzinger,Journal of Psychopharmacology,journal-article,,2008-01-21,0269-8811,1461-7285,SAGE Publications,"Accidents / psychology | Adult | Analgesics, Non-Narcotic / adverse effects | Analgesics, Opioid / adverse effects | Excitatory Amino Acid Antagonists / adverse effects | Female | Humans | Injury Severity Score | Ketamine / adverse effects | Male | Middle Aged | Prospective Studies | Psychometrics | Stress Disorders, Post-Traumatic / physiopathology | Young Adult",,,,,,,,eng,
10.1177/0269881109103227,DMT,Schizophrenia,Neuronal correlates of visual and auditory alertness in the DMT and ketamine model of psychosis,2009,J. Daumann; D. Wagner; K. Heekeren; A. Neukirch; CM Thiel; E. Gouzoulis-Mayfrank,Journal of Psychopharmacology,journal-article,,2009-03-20,0269-8811,1461-7285,SAGE Publications,"Adult | Attention / drug effects | Auditory Perception / drug effects | Brain / drug effects | Brain / metabolism | Cross-Over Studies | Cues | Double-Blind Method | Female | Humans | Ketamine | Magnetic Resonance Imaging | Male | N,N-Dimethyltryptamine | Neurons / drug effects | Neurons / physiology | Organ Specificity | Psychoses, Substance-Induced / physiopathology | Psychoses, Substance-Induced / psychology | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Schizophrenia / physiopathology | Schizophrenic Psychology | Serotonin 5-HT2 Receptor Agonists | Task Performance and Analysis | Visual Perception / drug effects",,,,,,,,eng,
10.1177/0269881109103227,Ketamine,Schizophrenia,Neuronal correlates of visual and auditory alertness in the DMT and ketamine model of psychosis,2009,J. Daumann; D. Wagner; K. Heekeren; A. Neukirch; CM Thiel; E. Gouzoulis-Mayfrank,Journal of Psychopharmacology,journal-article,,2009-03-20,0269-8811,1461-7285,SAGE Publications,"Adult | Attention / drug effects | Auditory Perception / drug effects | Brain / drug effects | Brain / metabolism | Cross-Over Studies | Cues | Double-Blind Method | Female | Humans | Ketamine | Magnetic Resonance Imaging | Male | N,N-Dimethyltryptamine | Neurons / drug effects | Neurons / physiology | Organ Specificity | Psychoses, Substance-Induced / physiopathology | Psychoses, Substance-Induced / psychology | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Schizophrenia / physiopathology | Schizophrenic Psychology | Serotonin 5-HT2 Receptor Agonists | Task Performance and Analysis | Visual Perception / drug effects",,,,,,,,eng,
10.1177/0269881115570081,Salvia divinorum,Substance use disorder,"The subjective experience of acute, experimentally-induced
                    <i>Salvia divinorum</i>
                    inebriation",2015,Peter H Addy; Albert Garcia-Romeu; Matthew Metzger; Jenny Wade,Journal of Psychopharmacology,journal-article,,2015-02-17,0269-8811,1461-7285,SAGE Publications,"Administration, Inhalation | Adult | Aged | Cognition / drug effects | Double-Blind Method | Female | Follow-Up Studies | Hallucinogens / administration & dosage | Hallucinogens / pharmacology | Humans | Male | Middle Aged | Salvia / chemistry | Substance-Related Disorders / etiology",Consciousness | Salvia divinorum | hallucinogens | kappa | neuropharmacology | opioid | pharmacology | psychedelics | qualitative research | receptors | salvinorin A,NIDA NIH HHS | Intramural NIH HHS,T32DA07209,,,,,eng,
10.1177/0269881115570082,S-ketamine,Psychosis,"Optimizing the glutamatergic challenge model for psychosis, using S(+)-ketamine to induce psychomimetic symptoms in healthy volunteers",2015,Daniël Kleinloog; Anna Uit den Boogaard; Albert Dahan; René Mooren; Erica Klaassen; Jasper Stevens; Jan Freijer; Joop van Gerven,Journal of Psychopharmacology,journal-article,NCT01101659,2015-02-17,0269-8811,1461-7285,SAGE Publications,"Adolescent | Adult | Cross-Over Studies | Dose-Response Relationship, Drug | Double-Blind Method | Excitatory Amino Acid Antagonists / administration & dosage | Excitatory Amino Acid Antagonists / pharmacology | Female | Humans | Ketamine / administration & dosage | Ketamine / pharmacology | Male | Psychiatric Status Rating Scales | Psychoses, Substance-Induced / etiology | Psychoses, Substance-Induced / psychology | Reflex, Startle / drug effects | Young Adult",Clinical pharmacology | biomarkers | psychosis model | psychotic disorders | schizophrenia,,,,,,,eng,
10.1177/0269881115570082,S-ketamine,Schizophrenia,"Optimizing the glutamatergic challenge model for psychosis, using S(+)-ketamine to induce psychomimetic symptoms in healthy volunteers",2015,Daniël Kleinloog; Anna Uit den Boogaard; Albert Dahan; René Mooren; Erica Klaassen; Jasper Stevens; Jan Freijer; Joop van Gerven,Journal of Psychopharmacology,journal-article,NCT01101659,2015-02-17,0269-8811,1461-7285,SAGE Publications,"Adolescent | Adult | Cross-Over Studies | Dose-Response Relationship, Drug | Double-Blind Method | Excitatory Amino Acid Antagonists / administration & dosage | Excitatory Amino Acid Antagonists / pharmacology | Female | Humans | Ketamine / administration & dosage | Ketamine / pharmacology | Male | Psychiatric Status Rating Scales | Psychoses, Substance-Induced / etiology | Psychoses, Substance-Induced / psychology | Reflex, Startle / drug effects | Young Adult",Clinical pharmacology | biomarkers | psychosis model | psychotic disorders | schizophrenia,,,,,,,eng,
10.1177/030006057800600611,Lisuride,Migraine Disorders,Preventive Treatment of Migraine Headache with a New Isoergolenyl Derivative,1978,W M Herrmann; M Krištof; M Sastre y Hernandez,Journal of International Medical Research,journal-article,,1978-11-01,0300-0605,1473-2300,SAGE Publications,Clinical Trials as Topic | Double-Blind Method | Ergolines / therapeutic use | Humans | Lisuride / adverse effects | Lisuride / therapeutic use | Migraine Disorders / prevention & control | Placebos,,,,,,,,eng,
10.1179/1743132812y.0000000097,Ketamine,Cocaine use disorder,"Effects of pretreatment with etomidate, ketamine, phenytoin, and phenytoin/midazolam on acute, lethal cocaine toxicity",2012,Bulent Erdur; Eylem Degirmenci; Selim Kortunay; Aykut Yuksel; Murat Seyit; Ahmet Ergin,Neurological Research,journal-article,,2012-09-17,0161-6412,1743-1328,Informa UK Limited,"Animals | Cocaine / toxicity | Disease Models, Animal | Etomidate / administration & dosage | Ketamine / administration & dosage | Mice | Midazolam / administration & dosage | Phenytoin / administration & dosage | Random Allocation | Rats | Seizures / chemically induced | Seizures / mortality | Seizures / prevention & control | Treatment Outcome",,,,,,,,eng,
10.1196/annals.1344.003,,,Neuropsychiatric Alterations in MDMA Users: Preliminary Findings,2005,R. I. HERNING,Annals of the New York Academy of Sciences,journal-article,,2005-08-01,0077-8923,1749-6632,Wiley,"Adult | Cerebrovascular Circulation / drug effects | Electroencephalography | Female | Hallucinogens | Humans | Male | Marijuana Abuse / physiopathology | Marijuana Abuse / psychology | Mental Disorders / chemically induced | Mental Disorders / etiology | Mental Disorders / psychology | N-Methyl-3,4-methylenedioxyamphetamine | Neuropsychological Tests | Psychological Tests | Substance-Related Disorders / psychology | Ultrasonography, Doppler, Transcranial",,,,,,,,eng,
10.1212/wnl.31.8.961,Lisuride,Parkinson Disease,Lisuride in Parkinson disease,1981,Abraham Lieberman; Menek Goldstein; Andreas Neophytides; Mark Kupersmith; Morton Leibowitz; Nina Zasorin; Russell Walker; David Kleinberg,Neurology,journal-article,,1981-08-01,0028-3878,1526-632X,Ovid Technologies (Wolters Kluwer Health),Aged | Clinical Trials as Topic | Double-Blind Method | Ergolines / therapeutic use | Female | Humans | Levodopa / therapeutic use | Lisuride / adverse effects | Lisuride / therapeutic use | Male | Middle Aged | Parkinson Disease / diagnosis | Parkinson Disease / drug therapy,,,,,,,,eng,
10.1213/ane.0b013e31826f0622,Ketamine,Opioid use disorder,Opioid-Sparing Effect of Preemptive Bolus Low-Dose Ketamine for Moderate Sedation in Opioid Abusers Undergoing Extracorporeal Shock Wave Lithotripsy,2012,Babak Gharaei; Alireza Jafari; Homayoun Aghamohammadi; Mohammadreza Kamranmanesh; Mahtab Poorzamani; Hedayatollah Elyassi; Baharak Rostamian; Alireza Salimi,Anesthesia & Analgesia,journal-article,,2012-12-07,0003-2999,1526-7598,Ovid Technologies (Wolters Kluwer Health),"Adolescent | Adult | Analgesia, Patient-Controlled | Analgesics, Opioid / administration & dosage | Analgesics, Opioid / therapeutic use | Anesthetics, Dissociative / therapeutic use | Procedural Sedation / methods | Double-Blind Method | Female | Hemodynamics / drug effects | Humans | Injections, Intravenous | Ketamine / therapeutic use | Lithotripsy / methods | Male | Middle Aged | Opioid-Related Disorders / complications | Pain Measurement | Pilot Projects | Piperidines / administration & dosage | Piperidines / therapeutic use | Postoperative Complications / epidemiology | Postoperative Nausea and Vomiting / epidemiology | Remifentanil | Treatment Outcome | Young Adult",,,,,,,,eng,
10.1517/14728214.2012.660146,ketamine,Major depressive disorder,Emerging drugs for major depressive disorder,2012,Kevin Ryan Connolly; Michael E Thase,Expert Opinion on Emerging Drugs,journal-article,,2012-02-20,1472-8214,1744-7623,Informa UK Limited,Animals | Antidepressive Agents / administration & dosage | Antidepressive Agents / adverse effects | Antidepressive Agents / therapeutic use | Clinical Trials as Topic | Major Depressive Disorder / drug therapy | Major Depressive Disorder / metabolism | Drug Discovery | Humans | Neurotransmitter Agents / administration & dosage | Neurotransmitter Agents / adverse effects | Neurotransmitter Agents / therapeutic use | Treatment Outcome,,,,,,,,eng,
10.2174/1874473710801030328,MDMA,Substance-Related Disorders,Transcranial Magnetic Stimulation to Understand the Pathophysiology and Treatment of Substance Use Disorders,2008,Mera Barr; Paul Fitzgerald; Faranak Farzan; Tony George; Zafiris Daskalakis,Current Drug Abuse Reviews,journal-article,,2008-11-01,1874-4737,1874-4745,Bentham Science Publishers Ltd.,"Amphetamine-Related Disorders / physiopathology | Amphetamine-Related Disorders / rehabilitation | Animals | Central Nervous System Stimulants | Cerebral Cortex / drug effects | Cerebral Cortex / physiopathology | Cocaine-Related Disorders / physiopathology | Cocaine-Related Disorders / rehabilitation | Humans | N-Methyl-3,4-methylenedioxyamphetamine | Neural Inhibition / drug effects | Neural Inhibition / physiology | Substance-Related Disorders / physiopathology | Substance-Related Disorders / rehabilitation | Synaptic Transmission / drug effects | Synaptic Transmission / physiology | Tobacco Use Disorder / physiopathology | Tobacco Use Disorder / rehabilitation | Transcranial Magnetic Stimulation / methods | Treatment Outcome",,,,,,,,eng,
10.2174/1874473710801030328,rTMS,Tobacco Use Disorder,Transcranial Magnetic Stimulation to Understand the Pathophysiology and Treatment of Substance Use Disorders,2008,Mera Barr; Paul Fitzgerald; Faranak Farzan; Tony George; Zafiris Daskalakis,Current Drug Abuse Reviews,journal-article,,2008-11-01,1874-4737,1874-4745,Bentham Science Publishers Ltd.,"Amphetamine-Related Disorders / physiopathology | Amphetamine-Related Disorders / rehabilitation | Animals | Central Nervous System Stimulants | Cerebral Cortex / drug effects | Cerebral Cortex / physiopathology | Cocaine-Related Disorders / physiopathology | Cocaine-Related Disorders / rehabilitation | Humans | N-Methyl-3,4-methylenedioxyamphetamine | Neural Inhibition / drug effects | Neural Inhibition / physiology | Substance-Related Disorders / physiopathology | Substance-Related Disorders / rehabilitation | Synaptic Transmission / drug effects | Synaptic Transmission / physiology | Tobacco Use Disorder / physiopathology | Tobacco Use Disorder / rehabilitation | Transcranial Magnetic Stimulation / methods | Treatment Outcome",,,,,,,,eng,
10.2174/1874473711003040222,MDMA,Methamphetamine use disorder,Recent Topics on Pharmacotherapy for Amphetamine-Type Stimulants Abuse and Dependence,2010,Hongxian Chen; Jin Wu; Jichun Zhang; Kenji Hashimoto,Current Drug Abuse Reviews,journal-article,,2010-12-01,1874-4737,1874-4745,Bentham Science Publishers Ltd.,Amphetamine-Related Disorders / drug therapy | Antioxidants / therapeutic use | Clinical Trials as Topic | Humans | Immunotherapy / methods | Molecular Structure | Psychotropic Drugs / therapeutic use | Synaptic Transmission / drug effects,,,,,,,,eng,
10.3109/10826084.2010.501664,,,Effects of Motivational Enhancement Therapy on Readiness to Change MDMA and Methamphetamine Use Behaviors in Taiwanese Adolescents,2010,Ya-Shune Huang; Tze-Chun Tang; Chi-Hung Lin; Cheng-Fang Yen,Substance Use & Misuse,journal-article,,2010-08-24,1082-6084,1532-2491,Informa UK Limited,"Adolescent | Amphetamine-Related Disorders / psychology | Amphetamine-Related Disorders / therapy | Behavior Therapy | Female | Humans | Male | Methamphetamine | Motivation | N-Methyl-3,4-methylenedioxyamphetamine | Psychotherapy, Brief | Surveys and Questionnaires | Taiwan | Treatment Outcome",,,,,,,,eng,
10.3171/2025.12.spine25700,Ketamine,Opioid use disorder,The association between intraoperative ketamine administration and reduced postoperative opioid consumption among chronic opioid users after multilevel lumbar fusion,2026,Zachary Diltz; Austin Q. Nguyen; Carol Wang; Jennifer Liu; Thomas Sullivan; Bradley Lambert; Comron Saifi,Journal of Neurosurgery Spine,journal-article,,2026-04-10,1547-5646,1547-5654,Journal of Neurosurgery Publishing Group (JNSPG),,adult spine | ketamine | lumbar | perioperative analgesia | postoperative pain,,,,,,,eng,
10.4088/jcp.08m04370,Cannabis,Depersonalization Disorder,Is Depersonalization Disorder Initiated by Illicit Drug Use Any Different?,2009,Daphne Simeon; David S. Kozin; Karina Segal; Brenna Lerch,The Journal of Clinical Psychiatry,journal-article,,2009-06-16,0160-6689,1534-8628,"Physicians Postgraduate Press, Inc","Adolescent | Adult | Aged | Aged, 80 and over | Chronic Disease | Comorbidity | Depersonalization / chemically induced | Depersonalization / diagnosis | Depersonalization / epidemiology | Diagnostic and Statistical Manual of Mental Disorders | Female | Health Surveys | Humans | Illicit Drugs / adverse effects | Male | Middle Aged | Nutrition Assessment | Prevalence | Psychiatric Status Rating Scales / statistics & numerical data | Substance-Related Disorders / complications | Substance-Related Disorders / diagnosis | Substance-Related Disorders / epidemiology | Surveys and Questionnaires | Treatment Outcome",,,,,,,,eng,
10.4088/jcp.08m04370,Hallucinogens,Depersonalization Disorder,Is Depersonalization Disorder Initiated by Illicit Drug Use Any Different?,2009,Daphne Simeon; David S. Kozin; Karina Segal; Brenna Lerch,The Journal of Clinical Psychiatry,journal-article,,2009-06-16,0160-6689,1534-8628,"Physicians Postgraduate Press, Inc","Adolescent | Adult | Aged | Aged, 80 and over | Chronic Disease | Comorbidity | Depersonalization / chemically induced | Depersonalization / diagnosis | Depersonalization / epidemiology | Diagnostic and Statistical Manual of Mental Disorders | Female | Health Surveys | Humans | Illicit Drugs / adverse effects | Male | Middle Aged | Nutrition Assessment | Prevalence | Psychiatric Status Rating Scales / statistics & numerical data | Substance-Related Disorders / complications | Substance-Related Disorders / diagnosis | Substance-Related Disorders / epidemiology | Surveys and Questionnaires | Treatment Outcome",,,,,,,,eng,
10.4088/jcp.08m04370,Ecstasy,Depersonalization Disorder,Is Depersonalization Disorder Initiated by Illicit Drug Use Any Different?,2009,Daphne Simeon; David S. Kozin; Karina Segal; Brenna Lerch,The Journal of Clinical Psychiatry,journal-article,,2009-06-16,0160-6689,1534-8628,"Physicians Postgraduate Press, Inc","Adolescent | Adult | Aged | Aged, 80 and over | Chronic Disease | Comorbidity | Depersonalization / chemically induced | Depersonalization / diagnosis | Depersonalization / epidemiology | Diagnostic and Statistical Manual of Mental Disorders | Female | Health Surveys | Humans | Illicit Drugs / adverse effects | Male | Middle Aged | Nutrition Assessment | Prevalence | Psychiatric Status Rating Scales / statistics & numerical data | Substance-Related Disorders / complications | Substance-Related Disorders / diagnosis | Substance-Related Disorders / epidemiology | Surveys and Questionnaires | Treatment Outcome",,,,,,,,eng,
10.4088/jcp.26m16338,Psilocybin,Suicidal ideation,Efficacy and Safety of a Single Dose of Psilocybin for Chronic Suicidal Ideation,2026,Andrew van der Vaart; Jeffrey LaPratt; Kimberly Swartz; Audrey Shoultz; Margo Lauterbach; Trisha Suppes; Harold A. Sackeim; Scott T. Aaronson,The Journal of Clinical Psychiatry,journal-article,NCT05220410,2026-05-12,0160-6689,1534-8628,"Physicians Postgraduate Press, Inc","Humans | Suicidal Ideation | Male | Female | Psilocybin / administration & dosage | Psilocybin / adverse effects | Psilocybin / therapeutic use | Adult | Major Depressive Disorder / drug therapy | Major Depressive Disorder / therapy | Major Depressive Disorder / psychology | Middle Aged | Hallucinogens / administration & dosage | Hallucinogens / adverse effects | Depressive Disorder, Treatment-Resistant / drug therapy | Depressive Disorder, Treatment-Resistant / therapy | Treatment Outcome | Chronic Disease",,,,,,,,eng,
10.4088/jcp.v67n0302,LSD,Substance use disorder,Neural Correlates of the Affect Regulation Model in Schizophrenia Patients With Substance Use History,2006,Adham Mancini-Marïe; Stéphane Potvin; Cherine Fahim; Mario Beauregard; Boualem Mensour; Emmanuel Stip,The Journal of Clinical Psychiatry,journal-article,,2006-03-15,0160-6689,1534-8628,"Physicians Postgraduate Press, Inc","Adaptation, Psychological / physiology | Adult | Affect / physiology | Brain Mapping | Cerebral Cortex / physiology | Comorbidity | Diagnosis, Dual (Psychiatry) | Female | Functional Laterality / physiology | Humans | Limbic System / physiology | Longitudinal Studies | Magnetic Resonance Imaging / methods | Magnetic Resonance Imaging / statistics & numerical data | Male | Middle Aged | Models, Neurological | Oxygen / blood | Prefrontal Cortex / physiology | Psychiatric Status Rating Scales | Schizophrenia / diagnosis | Schizophrenia / epidemiology | Schizophrenic Psychology | Self Medication / psychology | Substance-Related Disorders / diagnosis | Substance-Related Disorders / epidemiology | Substance-Related Disorders / psychology",,,,,,,,eng,
10.5055/jom.2022.0689,Ketamine,Opioid use disorder,Comparison of PACU length of stay and opioid requirements of patients maintained on buprenorphine or methadone for opioid use disorder,2022,"Rebecca C. Dale, DO; Carol L. Metcalf, ARNP; Christina Bockman, PharmD; Dale J. Langford, PhD; Christine T. Fong, MS; Katherin A. Peperzak, MD",Journal of Opioid Management,journal-article,,2022-01-01,1551-7489,2375-0146,Weston Medical Publishing,"Analgesics, Opioid / adverse effects | Buprenorphine / adverse effects | Humans | Length of Stay | Methadone / therapeutic use | Opiate Substitution Treatment / methods | Opioid-Related Disorders / drug therapy | Opioid-Related Disorders / epidemiology | Retrospective Studies",,,,,,,,eng,
