action_reason,authors,best_pdf_url,contexts,library_status,open_access_is_oa,open_access_status,pdf_download_status,pdf_local_path,study_doi,study_title,study_year
triage_excluded_irrelevant,Rafael G. dos Santos; Flávia de Lima Osório; José Alexandre S. Crippa; Jaime E. C. Hallak,https://www.scielo.br/j/rbp/a/GZX8jJKtCsmmry4VjkR5jHx/?lang=en&format=pdf,LSD -> Anxiety associated with life-threatening disease,excluded_not_relevant,true,diamond,pruned_irrelevant,,10.1590/1516-4446-2015-1701,Antidepressive and anxiolytic effects of ayahuasca: a systematic literature review of animal and human studies,2016
triage_excluded_irrelevant,Aziliz Le Glaz; Yannis Haralambous; Deok-Hee Kim-Dufor; Philippe Lenca; Romain Billot; Taylor C. Ryan; Jonathan Marsh; Jordan DeVylder; Michel Walter; Sofian Berrouiguet,https://www.jmir.org/2021/5/e15708/PDF,MDMA -> Post-traumatic stress disorder,excluded_not_relevant,true,gold,pruned_irrelevant,,10.2196/15708,Machine Learning and Natural Language Processing in Mental Health: Systematic Review,2020
triage_excluded_irrelevant,Jennifer Ogg; Jayne Wong; Ming Wai Wan; Naomi Davis; Peter D. Arkwright,https://www.research.manchester.ac.uk/portal/en/publications/factors-determining-parents-perception-of-their-childs-risk-of-lifethreatening-foodinduced-anaphylaxis(d3b6e9c0-d406-4206-b313-7c4f42f946bf).html,LSD -> Anxiety associated with life-threatening disease,excluded_not_relevant,true,green,pruned_irrelevant,,10.2500/aap.2017.38.4002,Factors that determine parents' perception of their child's risk of life-threatening food-induced anaphylaxis,2017
triage_excluded_irrelevant,Laura Orsolini; Roberto Latini; Maurizio Pompili; Gianluca Serafini; Umberto Volpe; Federica Vellante; Michele Fornaro; Alessandro Valchera; Carmine Tomasetti; Silvia Fraticelli,https://www.psychiatryinvestigation.org/upload/pdf/pi-2019-0171.pdf,S-ketamine -> Major depressive disorder,excluded_not_relevant,true,diamond,pruned_irrelevant,,10.30773/pi.2019.0171,Understanding the Complex of Suicide in Depression: from Research to Clinics,2020
triage_excluded_irrelevant,Laura E. Watkins; Kelsey Sprang; Barbara O. Rothbaum,https://www.frontiersin.org/articles/10.3389/fnbeh.2018.00258/pdf,MDMA -> Post-traumatic stress disorder,excluded_not_relevant,true,gold,pruned_irrelevant,,10.3389/fnbeh.2018.00258,Treating PTSD: A Review of Evidence-Based Psychotherapy Interventions,2018
triage_excluded_irrelevant,Raphaël Millière,https://www.frontiersin.org/articles/10.3389/fnhum.2017.00245/pdf,LSD -> Anxiety associated with life-threatening disease,excluded_not_relevant,true,gold,pruned_irrelevant,,10.3389/fnhum.2017.00245,"Looking for the Self: Phenomenology, Neurophysiology and Philosophical Significance of Drug-induced Ego Dissolution",2017
triage_excluded_irrelevant,Ido Hartogsohn,https://www.frontiersin.org/articles/10.3389/fnins.2018.00129/pdf,Psilocybin -> Treatment-resistant depression,excluded_not_relevant,true,gold,pruned_irrelevant,,10.3389/fnins.2018.00129,"The Meaning-Enhancing Properties of Psychedelics and Their Mediator Role in Psychedelic Therapy, Spirituality, and Creativity",2018
triage_excluded_irrelevant,Link Swanson,https://www.frontiersin.org/articles/10.3389/fphar.2018.00172/pdf,LSD -> Anxiety associated with life-threatening disease,excluded_not_relevant,true,gold,pruned_irrelevant,,10.3389/fphar.2018.00172,Unifying Theories of Psychedelic Drug Effects,2018
triage_excluded_irrelevant,Eduardo Ekman Schenberg,https://www.frontiersin.org/articles/10.3389/fphar.2018.00733/pdf,Psilocybin -> Treatment-resistant depression,excluded_not_relevant,true,gold,pruned_irrelevant,,10.3389/fphar.2018.00733,Psychedelic-Assisted Psychotherapy: A Paradigm Shift in Psychiatric Research and Development,2018
triage_excluded_irrelevant,Eline Haijen; Mendel Kaelen; Leor Roseman; Christopher Timmermann; Hannes Kettner; Suzanne L. Russ; David Nutt; Richard E. Daws; Adam Hampshire; Romy Lorenz,https://www.frontiersin.org/articles/10.3389/fphar.2018.00897/pdf,Psilocybin -> Treatment-resistant depression,excluded_not_relevant,true,gold,pruned_irrelevant,,10.3389/fphar.2018.00897,Predicting Responses to Psychedelics: A Prospective Study,2018
triage_excluded_irrelevant,Christopher Timmermann; Leor Roseman; L. Williams; David Erritzøe; Charlotte Martial; Héléna Cassol; Steven Laureys; David Nutt; Robin Carhart‐Harris,https://www.frontiersin.org/articles/10.3389/fpsyg.2018.01424/pdf,Psilocybin -> Treatment-resistant depression,excluded_not_relevant,true,gold,pruned_irrelevant,,10.3389/fpsyg.2018.01424,DMT Models the Near-Death Experience,2018
triage_excluded_irrelevant,Raphaël Millière; Robin Carhart‐Harris; Leor Roseman; Fynn‐Mathis Trautwein; Aviva Berkovich‐Ohana,https://www.frontiersin.org/articles/10.3389/fpsyg.2018.01475/pdf,Psilocybin -> Treatment-resistant depression,excluded_not_relevant,true,gold,pruned_irrelevant,,10.3389/fpsyg.2018.01475,"Psychedelics, Meditation, and Self-Consciousness",2018
triage_excluded_irrelevant,Ingmar Gorman; Elizabeth M. Nielson; Aja Molinar; Ksenia Cassidy; Jonathan J. Sabbagh,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.645246/pdf,MDMA -> Post-traumatic stress disorder,excluded_not_relevant,true,gold,pruned_irrelevant,,10.3389/fpsyg.2021.645246,Psychedelic Harm Reduction and Integration: A Transtheoretical Model for Clinical Practice,2021
triage_excluded_irrelevant,Mauro Cavarra; Alessandra Falzone; Johannes G. Ramaekers; Kim P. C. Kuypers; Carmela Mento,https://www.frontiersin.org/articles/10.3389/fpsyg.2022.887255/pdf,MDMA -> Post-traumatic stress disorder,excluded_not_relevant,true,gold,pruned_irrelevant,,10.3389/fpsyg.2022.887255,Psychedelic-Assisted Psychotherapy—A Systematic Review of Associated Psychological Interventions,2022
triage_excluded_irrelevant,Nadia R. P. W. Hutten; Natasha L. Mason; Patrick C. Dolder; Kim P. C. Kuypers,https://www.frontiersin.org/articles/10.3389/fpsyt.2019.00672/pdf,LSD -> Anxiety associated with life-threatening disease,excluded_not_relevant,true,gold,pruned_irrelevant,,10.3389/fpsyt.2019.00672,Self-Rated Effectiveness of Microdosing With Psychedelics for Mental and Physical Health Problems Among Microdosers,2019
triage_excluded_irrelevant,Albert Garcia‐Romeu; Alan K. Davis; Earth Erowid; Fire Erowid; Roland R. Griffiths; Matthew W. Johnson,https://www.frontiersin.org/articles/10.3389/fpsyt.2019.00955/pdf,LSD -> Anxiety associated with life-threatening disease,excluded_not_relevant,true,gold,pruned_irrelevant,,10.3389/fpsyt.2019.00955,"Persisting Reductions in Cannabis, Opioid, and Stimulant Misuse After Naturalistic Psychedelic Use: An Online Survey",2020
triage_excluded_irrelevant,Max Wolff; Ricarda Evens; Lea J. Mertens; Michael Koslowski; Felix Betzler; Gerhard Gründer; Henrik Jungaberle,https://www.frontiersin.org/articles/10.3389/fpsyt.2020.00005/pdf,Psilocybin -> Treatment-resistant depression,excluded_not_relevant,true,gold,pruned_irrelevant,,10.3389/fpsyt.2020.00005,Learning to Let Go: A Cognitive-Behavioral Model of How Psychedelic Therapy Promotes Acceptance,2020
triage_excluded_irrelevant,Rita Kočárová; Jiřı́ Horáček; Robin Carhart‐Harris,https://www.frontiersin.org/articles/10.3389/fpsyt.2021.661233/pdf,LSD -> Anxiety associated with life-threatening disease,excluded_not_relevant,true,gold,pruned_irrelevant,,10.3389/fpsyt.2021.661233,Does Psychedelic Therapy Have a Transdiagnostic Action and Prophylactic Potential?,2021
triage_excluded_irrelevant,Cato M. H. de Vos; Natasha L. Mason; Kim P. C. Kuypers,https://www.frontiersin.org/articles/10.3389/fpsyt.2021.724606/pdf,Psilocybin -> Treatment-resistant depression,excluded_not_relevant,true,gold,pruned_irrelevant,,10.3389/fpsyt.2021.724606,Psychedelics and Neuroplasticity: A Systematic Review Unraveling the Biological Underpinnings of Psychedelics,2021
triage_excluded_irrelevant,Maxemiliano V. Vargas; Retsina Meyer; Arabo A. Avanes; Mark Rus; David E. Olson,https://www.frontiersin.org/articles/10.3389/fpsyt.2021.727117/pdf,MDMA -> Post-traumatic stress disorder,excluded_not_relevant,true,gold,pruned_irrelevant,,10.3389/fpsyt.2021.727117,Psychedelics and Other Psychoplastogens for Treating Mental Illness,2021
triage_excluded_irrelevant,Prabhadevi C. Maganur; H. K. Ramya; Satish Vishwanathaiah; S. N. Patil,https://doi.org/10.5005/jp-journals-10024-2836,LSD -> Anxiety associated with life-threatening disease,excluded_not_relevant,true,diamond,pruned_irrelevant,,10.5005/jp-journals-10024-2836,"Depression, Anxiety, and Psychological Distress among Health-care Providers During the Outbreak of the Life-threatening Coronavirus Disease (COVID-19)",2020
triage_excluded_irrelevant,Chiara Fallerini; Sergio Daga; Stefania Mantovani; Elisa Benetti; Nicola Picchiotti; Daniela Francisci; Francesco Paciosi; Elisabetta Schiaroli; Margherita Baldassarri; Francesca Fava,http://hdl.handle.net/2434/827824,LSD -> Anxiety associated with life-threatening disease,excluded_not_relevant,true,gold,pruned_irrelevant,,10.7554/eLife.67569,Association of Toll-like receptor 7 variants with life-threatening COVID-19 disease in males: findings from a nested case-control study,2021
triage_excluded_irrelevant,Ali Hasanpour Dehkordi,http://jcdr.net/pdf_download.asp?issn=&year=2016&month=June&volume=10&issue=6&page=VC01&id=7916,LSD -> Anxiety associated with life-threatening disease,excluded_not_relevant,true,gold,pruned_irrelevant,,10.7860/JCDR/2016/18204.7916,"Effects of Yog a on Physiological Indices, Anxiety and Social Functioning in Multiple Sclerosis Patients: A Randomized Trial",2016
,Brian D. Kiluk; Bethea A. Kleykamp; Sandra D. Comer; Roland R. Griffiths; Andrew S. Huhn; Matthew W. Johnson; Kyle M. Kampman; Marco Pravetoni; Kenzie L. Preston; Ryan G. Vandrey,https://pmc.ncbi.nlm.nih.gov/articles/PMC10297827/pdf/nihms-1907289.pdf,Ibogaine -> Opioid use disorder,in_database,true,green,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1001_jamapsychiatry.2022.4020__140d9241ff.pdf,10.1001/jamapsychiatry.2022.4020,Clinical Trial Design Challenges and Opportunities for Emerging Treatments for Opioid Use Disorder,2022
,Frederick Shic; Erin Barney; Adam Naples; Kelsey J. Dommer; Shou An Chang; Beibin Li; Takumi McAllister; Adham Atyabi; Quan Wang; Raphael Bernier,https://pmc.ncbi.nlm.nih.gov/articles/PMC11003770/pdf/nihms-1979568.pdf,MDMA -> Autism spectrum disorder,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1002_aur.3026__6cdcdb090d.pdf,10.1002/aur.3026,The Selective Social Attention task in children with autism spectrum disorder: Results from the Autism Biomarkers Consortium for Clinical Trials (ABC‐CT) feasibility study,2023
,Andrea B. Goldschmidt; Christina Tortolani; Amy H. Egbert; Leslie A. Brick; A. Rani Elwy; Deidre Donaldson; Daniel Le Grange,https://pmc.ncbi.nlm.nih.gov/articles/PMC10018372/pdf/nihms-1878371.pdf,Psilocybin -> Anorexia nervosa,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1002_eat.23796__efc0dc5baa.pdf,10.1002/eat.23796,Implementation and outcomes of home‐based treatments for adolescents with anorexia nervosa: Study protocol for a pilot effectiveness‐implementation trial,2022
,Ellen E. Fitzsimmons‐Craft; Agatha A. Laboe; Claire G. McGinnis; Marie‐Laure Firebaugh; Jillian Shah; Michael Wallendorf; Corinna Jacobi; Anna M. Bardone‐Cone; Kathleen M. Pike; C. Barr Taylor,https://pmc.ncbi.nlm.nih.gov/articles/PMC10019771/pdf/nihms-1877004.pdf,Psilocybin -> Anorexia nervosa,in_database,true,green,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1002_eat.23891__27fe8e1078.pdf,10.1002/eat.23891,A pilot randomized controlled trial of a cognitive‐behavioral therapy guided self‐help mobile app for the post‐acute treatment of anorexia nervosa: A registered report,2023
,Rachel M. Butler; Anna Marie L. Ortiz; Jamie‐Lee Pennesi; Emma K. Crumby; Claire E. Cusack; Cheri A. Levinson,https://pmc.ncbi.nlm.nih.gov/articles/PMC10426515/pdf/nihms-1904528.pdf,Psilocybin -> Eating disorders,in_database,true,green,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1002_eat.23982__c83a2e5021.pdf,10.1002/eat.23982,A pilot randomized controlled trial of transdiagnostic network‐informed personalized treatment for eating disorders versus enhanced cognitive behavioral therapy,2023
,Ellen E. Fitzsimmons‐Craft; Gavin N. Rackoff; Jillian Shah; Jillian C Strayhorn; Laura D’Adamo; Bianca DePietro; Carli P. Howe; Marie‐Laure Firebaugh; Michelle G. Newman; Linda M. Collins,https://scholarsphere.psu.edu/resources/10428af1-c6ea-48f5-ae7e-7ffc9646f943/downloads/47942,Psilocybin -> Eating disorders,in_database,true,green,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1002_eat.24260__ce83bdd45c.pdf,10.1002/eat.24260,Effects of Chatbot Components to Facilitate Mental Health Services Use in Individuals With Eating Disorders Following Online Screening: An Optimization Randomized Controlled Trial,2024
,Alejandra Pulido-Saavedra; Henrique Nunes Pereira Oliva; Tiago Paiva Prudente; Razi Kitaneh; Eric J. Nunes; Colleen Fogg; Melissa Funaro; Jeremy Weleff; Anahita Bassir Nia; Gustavo A. Angarita,https://link.springer.com/content/pdf/10.1007/s00018-024-05519-2.pdf,Ibogaine -> Opioid use disorder,in_database,true,gold,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1007_s00018-024-05519-2__2002006375.pdf,10.1007/s00018-024-05519-2,Effects of psychedelics on opioid use disorder: a scoping review of preclinical studies,2025
,Beate Herpertz‐Dahlmann; Brigitte Dahmen; Ingar M. Zielinski-Gussen; Jochen Seitz,https://link.springer.com/content/pdf/10.1007/s00103-024-03856-y.pdf,Psilocybin -> Anorexia nervosa,in_database,true,hybrid,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1007_s00103-024-03856-y__27521372cf.pdf,10.1007/s00103-024-03856-y,Neue Aspekte in der Ätiologie und Therapie der jugendlichen Anorexia nervosa – ein postuliertes biopsychosoziales Modell und die Auswirkungen der COVID-19-Pandemie,2024
,Johannes Jungwirth; Francesco Bavato; Boris B. Quednow,https://link.springer.com/content/pdf/10.1007/s00115-024-01727-0.pdf,Psilocybin -> Anorexia nervosa,in_database,true,hybrid,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1007_s00115-024-01727-0__9f9e124349.pdf,10.1007/s00115-024-01727-0,Psychedelika und Dissoziativa in der Psychiatrie: Herausforderungen in der Behandlung,2024
,Robin Carhart‐Harris; Mark Bolstridge; Camilla Day; James Rucker; R. Watts; David Erritzøe; Mendel Kaelen; Bruna Giribaldi; Michael Bloomfield; Stephen Pilling,https://link.springer.com/content/pdf/10.1007/s00213-017-4771-x.pdf,Psilocybin -> Treatment-resistant depression,in_database,true,hybrid,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1007_s00213-017-4771-x__4d46373d8c.pdf,10.1007/s00213-017-4771-x,Psilocybin with psychological support for treatment-resistant depression: six-month follow-up,2017
,Alicia Danforth; Charles S. Grob; Christopher M. Struble; Allison A. Feduccia; Nick Walker; Lisa Jerome; Berra Yazar‐Klosinski; Amy Emerson,https://link.springer.com/content/pdf/10.1007/s00213-018-5010-9.pdf,MDMA -> Post-traumatic stress disorder,in_database,true,hybrid,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1007_s00213-018-5010-9__493916afea.pdf,10.1007/s00213-018-5010-9,"Reduction in social anxiety after MDMA-assisted psychotherapy with autistic adults: a randomized, double-blind, placebo-controlled pilot study",2018
,Michael C. Mithoefer; Allison A. Feduccia; Lisa Jerome; Anne Mithoefer; Mark T. Wagner; Zach Walsh; Scott Hamilton; Berra Yazar‐Klosinski; Amy Emerson; Rick Doblin,https://link.springer.com/content/pdf/10.1007/s00213-019-05249-5.pdf,MDMA -> Post-traumatic stress disorder,in_database,true,hybrid,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1007_s00213-019-05249-5__62d9e7b031.pdf,10.1007/s00213-019-05249-5,RETRACTED ARTICLE: MDMA-assisted psychotherapy for treatment of PTSD: study design and rationale for phase 3 trials based on pooled analysis of six phase 2 randomized controlled trials,2019
,Lisa Jerome; Allison A. Feduccia; Julie B. Wang; Scott Hamilton; Berra Yazar‐Klosinski; Amy Emerson; Michael C. Mithoefer; Rick Doblin,https://link.springer.com/content/pdf/10.1007/s00213-020-05548-2.pdf,MDMA -> Post-traumatic stress disorder,in_database,true,hybrid,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/disorder/pdfs/10.1007_s00213-020-05548-2__2bf8181b48.pdf,10.1007/s00213-020-05548-2,RETRACTED ARTICLE: Long-term follow-up outcomes of MDMA-assisted psychotherapy for treatment of PTSD: a longitudinal pooled analysis of six phase 2 trials,2020
