access_level,affinity_type,affinity_unit,affinity_value,assay_type,authors,compound,created_at_utc,evidence_level,evidence_location,evidence_locator,notes,openalex_id,paper_type,source,source_type,species,stub_status,study_design,study_doi,study_title,study_year,system,target
abstract_only,Other,,,functional assay,Mohammad Balabandian; Mohammad Amin Manavi; Ali Lesani; Razieh Mohammad Jafari; Hamed Shafaroodi; Neda Heidari; Javad Mirnajafi‐Zadeh; Alireza Foroumadi; Arya Afrooghe; Ahmad Reza Dehpour,Psilocin,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: ABSTRACT Epilepsy, a chronic neurological disorder affecting around 65 million people globally, is characterized by recurrent, unprovoked epileptic seizures. Psilocin, th",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1002/prp2.70079,"Psilocin, A Psychedelic Drug, Exerts Anticonvulsant Effects Against PTZ‐ and MES‐Induced Seizures in Mice via 5‐HT1A and CB1 Receptors: Involvement of Nitrergic, Opioidergic, and Kynurenine Pathways",2025,unknown,5-HT2A
abstract_only,Other,,,,Jordana Kazdan; Karim S. Ladha; M. Ishrat Husain,LSD,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: Major Depressive Disorder (MDD) and chronic pain are independently debilitating conditions that frequently co-occur. This comorbidity poses a significant clinical challen,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,review,doi,primary_study,,pending_curation,preclinical_study,10.1002/prp2.70238,Psychedelic Therapies for Comorbid Major Depressive Disorder and Chronic Pain: A Review of Putative Mechanisms of Action,2026,unknown,5-HT2A
abstract_only,Other,,,uptake inhibition,Xiaoying Wang; Michael H. Baumann; Heng Xu; Richard B. Rothman,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: These data suggest the MDMA treatment regimen used here does not cause degeneration of 5-HT nerve terminals. Viewed collectively with our previous results and other publi,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,preclinical_study,10.1002/syn.20058,"3,4‐methylenedioxymethamphetamine (MDMA) administration to rats decreases brain tissue serotonin but not serotonin transporter protein and glial fibrillary acidic protein",2004,unknown,SERT (SLC6A4)
abstract_only,Other,,,uptake inhibition,Noelia Granado; Isabel Escobedo; Esther O'Shea; Ma. Isabel Colado; Rosario Moratalla,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: The amphetamine analogue 3,4-methylenedioxymethamphetamine (MDMA or ""Ecstasy"") is a popular drug of abuse which causes different neurotoxic effects in the mouse compared",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,preclinical_study,10.1002/syn.20466,Early loss of dopaminergic terminals in striosomes after MDMA administration to mice,2007,unknown,DAT (SLC6A3)
abstract_only,Other,,,radioligand binding,Ainhoa Plaza‐Zabala; Fernando Berrendero; Juan Suarez; Francisco Javier Bermudez‐Silva; Emilio Fernandez‐Espejo; Antonia Serrano; Francisco‐Javier Pavon; Loren H. Parsons; Fernando Rodriguez De Fonseca; Rafael Maldonado,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Abstract MDMA (3,4‐Methylenedioxymethamphetamine) is an amphetamine derivative widely used for recreational purposes. We have recently shown that repeated treatment with",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1002/syn.20733,"Effects of the endogenous PPAR‐α agonist, oleoylethanolamide on MDMA‐induced cognitive deficits in mice",2009,unknown,DAT (SLC6A3)
abstract_only,Other,,,uptake inhibition,Richard B. Rothman; Michael H. Baumann; Bruce E. Blough; Arthur E. Jacobson; Kenner C. Rice; John S. Partilla,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Prior work indicated that serotonin transporter (SERT) inhibitors competitively inhibit substrate-induced [(3)H]5-HT release, producing rightward shifts in the substrate-",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1002/syn.20804,Evidence for noncompetitive modulation of substrate‐induced serotonin release,2010,unknown,SERT (SLC6A4)
abstract_only,Other,,,uptake inhibition,Michael W. Mclane; Una Mccann; George Ricaurte,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: A number of published studies have questioned the serotonin neurotoxic potential of 3,4-methylenedioxymethamphetamine (MDMA, ""ecstasy"") and related drugs (fenfluramine, p",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1002/syn.20958,Identifying the serotonin transporter signal in Western blot studies of the neurotoxic potential of MDMA and related drugs,2011,unknown,SERT (SLC6A4)
abstract_only,Other,,,functional assay,Yukiko Masaki; Yuto Kashiwagi; Hiroshi Watabe; Kohji Abe,S-ketamine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: (R,S)-ketamine exerts robust antidepressant effects in patients with depression when given at sub-anesthetic doses. Each of the enantiomers in this racemic mixture, (R)-k",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1002/syn.22126,(R)‐ and (S)‐ketamine induce differential fMRI responses in conscious rats,2019,unknown,NMDA receptor
abstract_only,Other,,,uptake inhibition,Thorsten Lau; Patrick Schloss,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Abstract In the central nervous system the efficiency of serotonergic signaling is regulated by the release of serotonin (5‐hydroxytryptamine, 5‐HT), the activity of the",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1002/wmts.10,Differential regulation of serotonin transporter cell surface expression,2012,unknown,5-HT1A
abstract_only,Other,,,uptake inhibition,Thorsten Lau; Patrick Schloss,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Abstract In the central nervous system the efficiency of serotonergic signaling is regulated by the release of serotonin (5‐hydroxytryptamine, 5‐HT), the activity of the",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1002/wmts.10,Differential regulation of serotonin transporter cell surface expression,2012,unknown,5-HT1B
abstract_only,Other,,,uptake inhibition,Thorsten Lau; Patrick Schloss,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Abstract In the central nervous system the efficiency of serotonergic signaling is regulated by the release of serotonin (5‐hydroxytryptamine, 5‐HT), the activity of the",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1002/wmts.10,Differential regulation of serotonin transporter cell surface expression,2012,unknown,SERT (SLC6A4)
abstract_only,Other,,,radioligand binding,Carlos A. Zarate; Mark J. Niciu,S-ketamine,2026-04-22T05:12:28.269832+00:00,high,abstract,Abstract snippet: Major depressive disorder and bipolar depression are among the most prevalent and disabling mental disorders worldwide. Real-world effectiveness trials in major depressiv,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,randomized_controlled_trial,10.1002/wps.20269,"Ketamine for depression: evidence, challenges and promise",2015,in_vitro,NMDA receptor
abstract_only,Other,,,functional assay,Guy M. Goodwin,Psilocybin,2026-04-22T05:12:28.269832+00:00,high,abstract,Abstract snippet: Interest in the use of serotonergic agonists such as psilocybin in treatment-resistant depression (TRD) has grown more quickly than the evidence on which to base a final,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,protocol,doi,primary_study,,pending_curation,randomized_controlled_trial,10.1002/wps.21140,The psychedelic experience and treatment‐resistant depression,2023,unknown,5-HT2A
abstract_only,Other,,,uptake inhibition,Sammanda Ramamoorthy,MDMA,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: The monoamines that include dopamine (DA), norepinephrine (NE), and serotonin (5-hydroxytryptamine, 5-HT) act as neurotransmitters in peripheral and central nervous syste",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1007/978-1-59259-158-9_1,Regulation of Monoamine Transporters,2002,unknown,NET (SLC6A2)
abstract_only,Other,,,radioligand binding,Najam A. Sharif,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Serotonergic nerves innervate various parts of the eye, including the ciliary body, and serotonin (5-hydroxytryptamine, or 5-HT) has been found in the aqueous humor in th",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1007/978-1-60761-941-3_26,Ocular Hypotension: Involvement of Serotonergic 5-HT2 Receptors,2010,unknown,5-HT2A
secondary_summary,Other,,,functional assay,Mihir M. Kamdar,Ketamine,2026-04-22T05:12:28.269832+00:00,low,unknown,Metadata/title snippet: Ketamine and NMDA-Receptor Antagonists,Auto-generated stub from DOI queue,,primary_results,doi,primary_study,,pending_curation,pending_curation,10.1007/978-3-030-12281-2_24,Ketamine and NMDA-Receptor Antagonists,2019,unknown,NMDA receptor
abstract_only,Other,,,functional assay,K. H. Buchheit; T. Buhl,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: The effect of serotonin (5-HT) and of more selective agonists on the peristaltic reflex evoked in the isolated guinea pig ileum was investigated. Using the Trendelenburg,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1007/978-3-0348-7259-1_22,5-HT1D and 5-HT4 Receptor Agonists Stimulate the Peristaltic Reflex in the Isolated Guinea Pig Ileum,1991,unknown,5-HT1A
abstract_only,Other,,,functional assay,K. H. Buchheit; T. Buhl,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: The effect of serotonin (5-HT) and of more selective agonists on the peristaltic reflex evoked in the isolated guinea pig ileum was investigated. Using the Trendelenburg,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1007/978-3-0348-7259-1_22,5-HT1D and 5-HT4 Receptor Agonists Stimulate the Peristaltic Reflex in the Isolated Guinea Pig Ileum,1991,unknown,5-HT1D
secondary_summary,Other,,,,Kenji Hashimoto,Ketamine,2026-04-22T05:12:28.269832+00:00,low,unknown,Metadata/title snippet: Rapid Antidepressant Activity of Ketamine Beyond NMDA Receptor,Auto-generated stub from DOI queue,,other,doi,primary_study,,pending_curation,pending_curation,10.1007/978-3-319-49795-2_4,Rapid Antidepressant Activity of Ketamine Beyond NMDA Receptor,2017,unknown,NMDA receptor
secondary_summary,Other,,,,Soichiro Ide; Kazutaka Ikeda,Ketamine,2026-04-22T05:12:28.269832+00:00,low,unknown,Metadata/title snippet: Distinct Roles of NMDA Receptor GluN2 Subunits in the Effects of Ketamine and Its Enantiomers,Auto-generated stub from DOI queue,,other,doi,primary_study,,pending_curation,pending_curation,10.1007/978-981-15-2902-3_10,Distinct Roles of NMDA Receptor GluN2 Subunits in the Effects of Ketamine and Its Enantiomers,2020,unknown,NMDA receptor
secondary_summary,Other,,,,Hisashi Mori,Ketamine,2026-04-22T05:12:28.269832+00:00,low,unknown,Metadata/title snippet: Site of Ketamine Action on the NMDA Receptor,Auto-generated stub from DOI queue,,other,doi,primary_study,,pending_curation,pending_curation,10.1007/978-981-15-2902-3_4,Site of Ketamine Action on the NMDA Receptor,2020,unknown,NMDA receptor
abstract_only,Other,,,radioligand binding,Piotr Popik; Richard T. Layer; Phil Skolnick,Ibogaine,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Ibogaine is a putative anti-addictive drug with potential efficacy for the treatment of opiate, stimulant, and alcohol abuse. We now report ibogaine is a competitive inhi",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,pending_curation,10.1007/BF02245000,The putative anti-addictive drug ibogaine is a competitive inhibitor of [3H]MK-801 binding to the NMDA receptor complex.,1994,unknown,NMDA receptor
abstract_only,Other,,,radioligand binding,S. Yamada; A. Watanabe; M. Nankai; M. Toru,DOI,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: Acute immobilization stress induced by taping four limbs, applying tail pinch stress and electric foot shock stress immediately reduced the frequency of head shakes induc",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,preclinical_study,10.1007/BF02246047,Acute immobilization stress reduces (+/-)DOI-induced 5-HT2A receptor-mediated head shakes in rats.,1995,unknown,5-HT2A
abstract_only,Other,,,functional assay,David Fiorella; R. A. Rabin; J. C. Winter,LSD,2026-04-22T05:12:28.269832+00:00,low,abstract,"Abstract snippet: In the context of animal studies of hallucinogens, an LSD-false positive is defined as a drug known to be devoid of hallucinogenic activity in humans but which nonetheles",Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,primary_results,doi,primary_study,,pending_curation,pending_curation,10.1007/BF02246075,Role of 5-HT2A and 5-HT2C receptors in the stimulus effects of hallucinogenic drugs. II: Reassessment of LSD false positives.,1995,unknown,5-HT2C
abstract_only,Other,,,,D. Fiorella; S. Helsley; D. S. Lorrain; R. A. Rabin; J. C. Winter,LSD,2026-04-22T05:12:28.269832+00:00,low,abstract,Abstract snippet: The present study was designed to determine the effects of p-chlorophenylalanine (PCPA) and p-chloroamphetamine (PCA) administration on (1) the levels of serotonin (5-hyd,Auto-generated stub from DOI queue; Abstract-first autofill from paper metadata,,other,doi,primary_study,,pending_curation,preclinical_study,10.1007/BF02246076,The role of the 5-HT2A and 5-HT2C receptors in the stimulus effects of hallucinogenic drugs. III: The mechanistic basis for supersensitivity to the LSD stimulus following serotonin depletion.,1995,unknown,5-HT2C
