normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,source_access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,funders,grant_ids,language,evidence_level,compound_match_type,entity_match_type,compound_registry_status,entity_registry_status,compound_ids,entity_ids,keywords,related_dois,publication_relations,semantic_scholar_id,has_correction
normalized,compound and graph entity matched local registry,Ketamine,Opioid receptor family,,Ketamine,Opioid receptor family,Ketamine,opioid receptors,,opioid receptors,opioid receptors,molecular_target,Opioid receptor family,target,True,10.1097/00000542-200208000-00029,Drug Chirality in Anesthesia,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Richard B. Weiskopf; Carla Nau; Gary R. Strichartz,2002,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Other molecular mechanisms involve opioid receptors, nicotinic and muscarinic acetylcholine receptors, and monoaminergic signaling pathways.",secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Anesthesiology,review,,2002-08-01,0003-3022,1528-1175,Lippincott Williams & Wilkins,"Ropivacaine | Amides / pharmacokinetics | Amides / pharmacology | Amides / toxicity | Anesthetics, Local / pharmacokinetics | Anesthetics, Local / pharmacology | Anesthetics, Local / toxicity | Animals | Bupivacaine / pharmacokinetics | Bupivacaine / pharmacology | Bupivacaine / toxicity | Isoflurane / metabolism | Isoflurane / pharmacokinetics | Isoflurane / pharmacology | Ketamine / metabolism | Ketamine / pharmacokinetics | Ketamine / pharmacology | Molecular Conformation | Terminology as Topic | Stereoisomerism | Anesthetics, Inhalation / pharmacokinetics | Anesthetics, Inhalation / pharmacology",NIGMS NIH HHS,GM35647,en,low,label,alias,needs_external_id_lookup,broad_target_family,{},{},Medicine | Drug | Anesthesia | Chirality (physics) | Pharmacology | Chiral symmetry breaking | Physics | Nambu–Jona-Lasinio model | Quantum mechanics | Quark,,,a3487659910ab17a93b0fbd1b60e046a0e90cf39,
normalized,compound and graph entity matched local registry,Ketamine,Nicotinic acetylcholine receptor family,,Ketamine,Nicotinic acetylcholine receptor family,Ketamine,nicotinic acetylcholine receptors,,nicotinic acetylcholine receptors,nicotinic acetylcholine receptors,molecular_target,Nicotinic acetylcholine receptor family,target,True,10.1097/00000542-200208000-00029,Drug Chirality in Anesthesia,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Richard B. Weiskopf; Carla Nau; Gary R. Strichartz,2002,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Other molecular mechanisms involve opioid receptors, nicotinic and muscarinic acetylcholine receptors, and monoaminergic signaling pathways.",secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Anesthesiology,review,,2002-08-01,0003-3022,1528-1175,Lippincott Williams & Wilkins,"Ropivacaine | Amides / pharmacokinetics | Amides / pharmacology | Amides / toxicity | Anesthetics, Local / pharmacokinetics | Anesthetics, Local / pharmacology | Anesthetics, Local / toxicity | Animals | Bupivacaine / pharmacokinetics | Bupivacaine / pharmacology | Bupivacaine / toxicity | Isoflurane / metabolism | Isoflurane / pharmacokinetics | Isoflurane / pharmacology | Ketamine / metabolism | Ketamine / pharmacokinetics | Ketamine / pharmacology | Molecular Conformation | Terminology as Topic | Stereoisomerism | Anesthetics, Inhalation / pharmacokinetics | Anesthetics, Inhalation / pharmacology",NIGMS NIH HHS,GM35647,en,low,label,alias,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},Medicine | Drug | Anesthesia | Chirality (physics) | Pharmacology | Chiral symmetry breaking | Physics | Nambu–Jona-Lasinio model | Quantum mechanics | Quark,,,a3487659910ab17a93b0fbd1b60e046a0e90cf39,
normalized,compound and graph entity matched local registry,Ketamine,Glutamatergic system,,Ketamine,Glutamatergic system,ketamine,glutamatergic system,,glutamatergic system,glutamatergic system,molecular_target,Glutamatergic system,target,True,10.1159/000551413,Ketamine as a Rapid-Acting Antidepressant: A Scoping Review of Mechanisms and Efficacy in Treatment-Resistant Depression,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Xiaoran Ding; Yaping Wu; Juan Yang; Guohui Zhu; Hongwei Sun,2026,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,Its therapeutic effects are mediated through multi-target modulation of the glutamatergic system.,secondary_summary,abstract_only,abstract,abstract,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Psychopathology,journal-article,,2026-03-27,0254-4962,1423-033X,S. Karger AG,,,,eng,low,label,label,needs_external_id_lookup,pathway_or_system,{},{},,,,,
normalized,compound and graph entity matched local registry,Ketamine,NMDA receptor,,Ketamine,NMDA receptor,ketamine,N-methyl-D-aspartate (NMDA) receptors,,N-methyl-D-aspartate (NMDA) receptors,N-methyl-D-aspartate (NMDA) receptors,molecular_target,NMDA receptor,target,True,10.1159/000551413,Ketamine as a Rapid-Acting Antidepressant: A Scoping Review of Mechanisms and Efficacy in Treatment-Resistant Depression,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Xiaoran Ding; Yaping Wu; Juan Yang; Guohui Zhu; Hongwei Sun,2026,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,By primarily antagonizing N-methyl-D-aspartate (NMDA) receptors,secondary_summary,abstract_only,abstract,abstract,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Psychopathology,journal-article,,2026-03-27,0254-4962,1423-033X,S. Karger AG,,,,eng,low,label,alias,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},,,,,
normalized,compound and graph entity matched local registry,Ketamine,BDNF,,Ketamine,BDNF,ketamine,brain-derived neurotrophic factor (BDNF),,brain-derived neurotrophic factor (BDNF),brain-derived neurotrophic factor (BDNF),molecular_target,BDNF,target,True,10.1159/000551413,Ketamine as a Rapid-Acting Antidepressant: A Scoping Review of Mechanisms and Efficacy in Treatment-Resistant Depression,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Xiaoran Ding; Yaping Wu; Juan Yang; Guohui Zhu; Hongwei Sun,2026,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,upregulates brain-derived neurotrophic factor (BDNF) expression,secondary_summary,abstract_only,abstract,abstract,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Psychopathology,journal-article,,2026-03-27,0254-4962,1423-033X,S. Karger AG,,,,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""BDNF""}",,,,,
normalized,compound and graph entity matched local registry,Ketamine,mTORC1,,Ketamine,mTORC1,ketamine,mammalian target of rapamycin (mTOR) pathway,,mammalian target of rapamycin (mTOR) pathway,mammalian target of rapamycin (mTOR) pathway,molecular_target,mTORC1,target,True,10.1159/000551413,Ketamine as a Rapid-Acting Antidepressant: A Scoping Review of Mechanisms and Efficacy in Treatment-Resistant Depression,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Xiaoran Ding; Yaping Wu; Juan Yang; Guohui Zhu; Hongwei Sun,2026,scoping_review,doi,scoping_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,activating the mammalian target of rapamycin (mTOR) pathway,secondary_summary,abstract_only,abstract,abstract,scoping review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Psychopathology,journal-article,,2026-03-27,0254-4962,1423-033X,S. Karger AG,,,,eng,low,label,alias,needs_external_id_lookup,pathway_node_needs_external_id_lookup,{},{},,,,,
normalized,compound and graph entity matched local registry,Ketamine,NMDA receptor,,Ketamine,NMDA receptor,Ketamine,NMDA receptor,,NMDA receptor,NMDA receptor,molecular_target,NMDA receptor,target,True,10.1177/02698811251352454,High-frequency oscillations in the mammalian brain after ketamine and other NMDA receptor antagonists,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Mark Jeremy Hunt; Jacek Wróbel,2025,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,This review is the first synthesis of studies reporting on the NMDAR antagonist-enhanced HFO rhythm.,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",Journal of Psychopharmacology,journal-article,,2025-07-24,0269-8811,1461-7285,SAGE Publications,"Ketamine / pharmacology | Animals | Receptors, N-Methyl-D-Aspartate / antagonists & inhibitors | Brain / drug effects | Brain / metabolism | Excitatory Amino Acid Antagonists / pharmacology | Humans",,,eng,low,label,label,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},Ketamine | LFP | NMDA receptor | high-frequency oscillations | nasal respiration | networks,,,,
normalized,compound and graph entity matched local registry,MDMA,Serotonin,,MDMA,Serotonin,MDMA,serotonin (5-HT) neurons,,serotonin (5-HT) neurons,serotonin (5-HT) neurons,molecular_target,Serotonin,target,True,10.1100/tsw.2007.214,"Effects of (±) 3,4-Methylenedioxymethamphetamine (MDMA) on Sleep and Circadian Rhythms",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Una D. McCann; George A. Ricaurte,2007,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"In particular, MDMA has been found to damage brain serotonin (5-HT) neurons in a variety of animal species, including nonhuman primates, with growing evidence that humans are also susceptible to MDMA-induced brain 5-HT neurotoxicity.",secondary_summary,full_text_seen,abstract,C001,review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",The Scientific World JOURNAL,journal-article,,2007-01-01,1537-744X,2356-6140,Wiley,"Animals | Circadian Rhythm / drug effects | Humans | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Neurons / drug effects | Serotonin / metabolism | Sleep / drug effects | Substance-Related Disorders",NIDA NIH HHS | NHLBI NIH HHS | NCRR NIH HHS,DA01796401 | DA05707 | DA05938 | HL071501 | M01RR002719,eng,low,label,alias,needs_external_id_lookup,neurotransmitter_or_ligand,{},{},,,,,
normalized,compound and graph entity matched local registry,LSD,5-HT2A,,LSD,5-HT2A,LSD,Serotonin 5-HT2A receptor,,Serotonin 5-HT2A receptor,Serotonin 5-HT2A receptor,molecular_target,5-HT2A,target,True,10.1101/lm.60803,Role of the Serotonin 5-HT<sub>2A</sub>Receptor in Learning,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,John A. Harvey,2003,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,Agonists at the 5-HT2A receptor including LSD (d-lysergic acid diethylamide) enhanced associative learning at doses that produce cognitive effects in humans.,secondary_summary,full_text_seen,abstract,Abstract,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Learning & Memory,journal-article,,2003-09-01,1072-0502,1549-5485,Cold Spring Harbor Laboratory,"Animals | Association Learning / drug effects | Association Learning / physiology | Brain / physiology | Cognition / physiology | Conditioning, Classical / physiology | Ergolines / pharmacology | Frontal Lobe / physiology | Hallucinogens / pharmacology | Hippocampus / physiology | Ketanserin / pharmacology | Lysergic Acid Diethylamide / analogs & derivatives | Lysergic Acid Diethylamide / pharmacology | Mianserin / pharmacology | Nictitating Membrane / physiology | Piperidines / pharmacology | Rabbits | Receptor, Serotonin, 5-HT2A / physiology | Ritanserin / pharmacology | Schizophrenia / physiopathology | Serotonin 5-HT2 Receptor Agonists | Serotonin 5-HT2 Receptor Antagonists | Serotonin Antagonists / pharmacology | Serotonin Receptor Agonists / pharmacology",NIMH NIH HHS,R01 MH016841 | MH164841-36,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",,,,,
normalized,compound and graph entity matched local registry,2-bromo-LSD,5-HT2A,,2-bromo-LSD,5-HT2A,BOL,Serotonin 5-HT2A receptor,,Serotonin 5-HT2A receptor,Serotonin 5-HT2A receptor,molecular_target,5-HT2A,target,True,10.1101/lm.60803,Role of the Serotonin 5-HT<sub>2A</sub>Receptor in Learning,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,John A. Harvey,2003,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Some antagonists such as BOL (d-bromolysergic acid diethylamide), LY53,857, and ketanserin acted as neutral antagonists in that they had no effect on learning",secondary_summary,full_text_seen,abstract,Abstract,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Learning & Memory,journal-article,,2003-09-01,1072-0502,1549-5485,Cold Spring Harbor Laboratory,"Animals | Association Learning / drug effects | Association Learning / physiology | Brain / physiology | Cognition / physiology | Conditioning, Classical / physiology | Ergolines / pharmacology | Frontal Lobe / physiology | Hallucinogens / pharmacology | Hippocampus / physiology | Ketanserin / pharmacology | Lysergic Acid Diethylamide / analogs & derivatives | Lysergic Acid Diethylamide / pharmacology | Mianserin / pharmacology | Nictitating Membrane / physiology | Piperidines / pharmacology | Rabbits | Receptor, Serotonin, 5-HT2A / physiology | Ritanserin / pharmacology | Schizophrenia / physiopathology | Serotonin 5-HT2 Receptor Agonists | Serotonin 5-HT2 Receptor Antagonists | Serotonin Antagonists / pharmacology | Serotonin Receptor Agonists / pharmacology",NIMH NIH HHS,R01 MH016841 | MH164841-36,eng,low,alias,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",,,,,
normalized,compound and graph entity matched local registry,DOM,5-HT2A,,DOM,5-HT2A,DOM,Serotonin 5-HT2A receptor,,Serotonin 5-HT2A receptor,Serotonin 5-HT2A receptor,molecular_target,5-HT2A,target,True,10.1101/lm.60803,Role of the Serotonin 5-HT<sub>2A</sub>Receptor in Learning,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,John A. Harvey,2003,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Agonists at the 5-HT 2A receptor such as d-lysergic acid diethylamide (LSD), 2,5-dimethoxy-4-methylamphetamine (DOM), methylenedioxyamphetamine (MDA), and methylenedioxymethamphetamine (MDMA) enhance acquisition of the rabbit's eyeblink response",secondary_summary,full_text_seen,text,"C005, Serotonin 5-HT 2A Receptor Agonists Enhance Associative Learning",secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Learning & Memory,journal-article,,2003-09-01,1072-0502,1549-5485,Cold Spring Harbor Laboratory,"Animals | Association Learning / drug effects | Association Learning / physiology | Brain / physiology | Cognition / physiology | Conditioning, Classical / physiology | Ergolines / pharmacology | Frontal Lobe / physiology | Hallucinogens / pharmacology | Hippocampus / physiology | Ketanserin / pharmacology | Lysergic Acid Diethylamide / analogs & derivatives | Lysergic Acid Diethylamide / pharmacology | Mianserin / pharmacology | Nictitating Membrane / physiology | Piperidines / pharmacology | Rabbits | Receptor, Serotonin, 5-HT2A / physiology | Ritanserin / pharmacology | Schizophrenia / physiopathology | Serotonin 5-HT2 Receptor Agonists | Serotonin 5-HT2 Receptor Antagonists | Serotonin Antagonists / pharmacology | Serotonin Receptor Agonists / pharmacology",NIMH NIH HHS,R01 MH016841 | MH164841-36,eng,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",,,,,
