study_doi,dataset,extraction_scope,best_llm_relevance,included_from_runs,screening_record_count,readiness_status,extraction_input_tier,fulltext_ready,fulltext_artifact_path,fulltext_char_count,has_abstract,pdf_local_path,pdf_download_status,study_title,study_year,authors,study_journal,publication_type,publication_date,pmid,pmcid
10.1002/cpt.70018,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1002_cpt_70018.json,97019,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1002_cpt.70018__5ef9961085.pdf,already_present,Safety and Efficacy of the NMDA-2b-Selective Negative Allosteric Modulator BI 1569912: A Phase Ib Randomized Trial in Major Depressive Disorder.,2025,McIntyre RS; Sanacora G; Walling DP; Cohen EA; Malhotra S; Rosenbrock H; Schmitz M; Scholz A; Süssmuth SD; De Crescenzo F,Clinical pharmacology and therapeutics,"Journal Article | Randomized Controlled Trial | Clinical Trial, Phase I | Multicenter Study",2025-08-14,40810366,PMC12598133
10.1002/da.22227,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,"NEUROBIOLOGY OF STRESS, DEPRESSION, AND RAPID ACTING ANTIDEPRESSANTS: REMODELING SYNAPTIC CONNECTIONS",2014,Ronald S. Duman,Depression and Anxiety,journal-article,2014-03-10,24616149,PMC4432471
10.1002/da.23238,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Functional connectivity between the habenula and default mode network and its association with the antidepressant effect of ketamine,2021,Mingqia Wang; Xiaoyu Chen; Yiru Hu; Yangling Zhou; Chengyu Wang; Wei Zheng; Weijian Liu; Xiaofeng Lan; Yuping Ning; Bin Zhang,Depression and Anxiety,journal-article,2021-12-28,34964207,
10.1002/ddr.21228,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Comparison of Antidepressant‐Like and Abuse‐Related Effects of Phencyclidine in Rats,2014,Todd M. Hillhouse; Joseph H. Porter; S. Stevens Negus,Drug Development Research,journal-article,2014-10-15,25315690,PMC4276473
10.1002/ddr.21238,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,5‐HT<sub>2B</sub> Receptor Antagonists Reduce Nerve Injury‐Induced Tactile Allodynia and Expression of 5‐HT<sub>2B</sub> Receptors,2015,Jorge B. Pineda‐Farias; Isabel Velázquez‐Lagunas; Paulino Barragán‐Iglesias; Claudia Cervantes‐Durán; Vinicio Granados‐Soto,Drug Development Research,journal-article,2015-01-25,25620128,
10.1002/ddr.430170404,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,A physiologist's view of the N‐methyl‐D‐Aspartate receptor: An allosteric ion channel with multiple regulatory sites,1989,Mark L. Mayer; Ladislav Vyklicky; Evelyne Sernagor,Drug Development Research,journal-article,1989-01-01,,
10.1002/dev.20085,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"Repeated MDMA (“Ecstasy”) exposure in adolescent male rats alters temperature regulation, spontaneous motor activity, attention, and serotonin transporter binding",2005,Brian J. Piper; Joseph B. Fraiman; Jerrold S. Meyer,Developmental Psychobiology,journal-article,2005-01-01,16136551,
10.1002/dev.21169,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Adolescent MDMA exposure diminishes the physiological and neurotoxic consequences of an MDMA binge in female rats,2013,Brian J. Piper; Christina S. Henderson; Jerrold S. Meyer,Developmental Psychobiology,journal-article,2013-10-08,24752593,
10.1002/dev.21843,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Behavioral effects of postnatal ketamine exposure in rhesus macaque infants are dependent on MAOA‐LPR genotype,2019,Joshua Anthony Herrington; Laura Del Rosso; John P. Capitanio,Developmental Psychobiology,journal-article,2019-03-13,30868562,PMC7441824
10.1002/dneu.22232,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Age‐dependent alterations of the NMDA receptor developmental profile and adult behavior in postnatally ketamine‐treated mice,2014,Maryline Lecointre; Claire Vézier; Magalie Bénard; Yasmina Ramdani; Nicolas Dupré; Carole Brasse‐Lagnel; Vincent J. Henry; Vincent Roy; Stéphane Marret; Bruno J. Gonzalez,Developmental Neurobiology,journal-article,2014-09-13,25220981,
10.1002/dneu.23014,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Silent Synapses in Multiple Sclerosis: From Synaptic Dysfunction to Reactivation‐Based Therapies—A Narrative Review of Cognitive and Neuroplasticity Outcomes,2025,Zinab Alatawi,Developmental Neurobiology,journal-article,2025-10-01,41131930,
10.1002/dta.1333,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"Head‐twitch response in rodents induced by the hallucinogen 2,5‐dimethoxy‐4‐iodoamphetamine: a comprehensive history, a re‐evaluation of mechanisms, and its utility as a model",2012,Clint E. Canal; Drake Morgan,Drug Testing and Analysis,journal-article,2012-04-19,22517680,PMC3722587
10.1002/dta.1685,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,"Metabolism and urinary disposition of <i>N</i>,<i>N</i>‐dimethyltryptamine after oral and smoked administration: a comparative study",2014,Jordi Riba; Ethan H. McIlhenny; José Carlos Bouso; Steven A. Barker,Drug Testing and Analysis,journal-article,2014-07-28,25069786,
10.1002/dta.1732,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1002_dta_1732.json,76986,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1002_dta.1732__dc7087c561.pdf,already_present,"Synthesis, characterization, and monoamine transporter activity of the new psychoactive substance 3′,4′‐methylenedioxy‐4‐methylaminorex (MDMAR)",2014,Gavin McLaughlin; Noreen Morris; Pierce V. Kavanagh; John D. Power; Brendan Twamley; John O'Brien; Brian Talbot; Geraldine Dowling; Olivia Mahony; Simon D. Brandt,Drug Testing and Analysis,journal-article,2014-10-20,25331619,PMC5331736
10.1002/dta.1884,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1002_dta_1884.json,120544,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1002_dta.1884__be9306c48c.pdf,already_present,Return of the lysergamides. Part I: Analytical and behavioural characterization of 1‐propionyl‐<i>d</i>‐lysergic acid diethylamide (1P‐LSD),2015,Simon D. Brandt; Pierce V. Kavanagh; Folker Westphal; Alexander Stratford; Simon P. Elliott; Khoa Hoang; Jason Wallach; Adam L. Halberstadt,Drug Testing and Analysis,journal-article,2015-10-12,26456305,PMC4829483
10.1002/dta.1985,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1002_dta_1985.json,20295,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1002_dta.1985__b6e1351108.pdf,already_present,"Return of the lysergamides. Part II: Analytical and behavioural characterization of <i>N</i><sup>6</sup>‐allyl‐6‐norlysergic acid diethylamide (AL‐LAD) and (2’<i>S</i>,4’<i>S</i>)‐lysergic acid 2,4‐dimethylazetidide (LSZ)",2016,Simon D. Brandt; Pierce V. Kavanagh; Folker Westphal; Simon P. Elliott; Jason Wallach; Tristan Colestock; Timothy E. Burrow; Stephen J. Chapman; Alexander Stratford; David E. Nichols,Drug Testing and Analysis,journal-article,2016-06-06,27265891,PMC5411264
10.1002/dta.2031,mechanistic,psychedelic_compound_x_target,relevant,direct_pair_search_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Characterization of the hepatic cytochrome P450 enzymes involved in the metabolism of 25I‐NBOMe and 25I‐NBOH,2016,Line Marie Nielsen; Niels Bjerre Holm; Sebastian Leth‐Petersen; Jesper Langgaard Kristensen; Lars Olsen; Kristian Linnet,Drug Testing and Analysis,journal-article,2016-07-12,27400739,
10.1002/dta.2213,mechanistic,psychedelic_compound_x_target,relevant,grouped_search_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1002_dta_2213.json,35798,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1002_dta.2213__95e9f6819b.pdf,already_present,"Syntheses, analytical and pharmacological characterizations of the ‘legal high’ 4‐[1‐(3‐methoxyphenyl)cyclohexyl]morpholine (3‐MeO‐PCMo) and analogues",2017,Tristan Colestock; Jason Wallach; Matt Mansi; Nadine Filemban; Hamilton Morris; Simon P. Elliott; Folker Westphal; Simon D. Brandt; Adeboye Adejare,Drug Testing and Analysis,journal-article,2017-05-17,28513099,
10.1002/dta.2222,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1002_dta_2222.json,66765,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1002_dta.2222__539abf80c7.pdf,already_present,Return of the lysergamides. Part IV: Analytical and pharmacological characterization of lysergic acid morpholide (LSM‐775),2017,Simon D. Brandt; Pierce V. Kavanagh; Brendan Twamley; Folker Westphal; Simon P. Elliott; Jason Wallach; Alexander Stratford; Landon M. Klein; John D. McCorvy; David E. Nichols,Drug Testing and Analysis,journal-article,2017-06-05,28585392,PMC6230476
10.1002/dta.2396,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1002_dta_2396.json,92846,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1002_dta.2396__4ab2cd29aa.pdf,already_present,"Synthesis, analytical characterization, and monoamine transporter activity of the new psychoactive substance 4‐methylphenmetrazine (4‐MPM), with differentiation from its <i>ortho</i>‐ and <i>meta</i>‐ positional isomers",2018,Gavin McLaughlin; Michael H. Baumann; Pierce V. Kavanagh; Noreen Morris; John D. Power; Geraldine Dowling; Brendan Twamley; John O'Brien; Gary Hessman; Folker Westphal,Drug Testing and Analysis,journal-article,2018-04-19,29673128,PMC7316143
10.1002/dta.2582,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,The synthetic cathinone psychostimulant α‐PPP antagonizes serotonin 5‐HT<sub>2A</sub> receptors: In vitro and in vivo evidence,2019,Yiming Chen; Bruce E. Blough; Kevin S. Murnane; Clinton E. Canal,Drug Testing and Analysis,journal-article,2019-03-07,30845376,PMC6615953
10.1002/dta.2613,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1002_dta_2613.json,8100,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1002_dta.2613__690ef5eb60.pdf,already_present,Return of the lysergamides. Part V: Analytical and behavioural characterization of 1‐butanoyl‐<i>d</i>‐lysergic acid diethylamide (1B‐LSD),2019,Simon D. Brandt; Pierce V. Kavanagh; Folker Westphal; Alexander Stratford; Simon P. Elliott; Geraldine Dowling; Jason Wallach; Adam L. Halberstadt,Drug Testing and Analysis,journal-article,2019-05-13,31083768,PMC6899222
10.1002/dta.2789,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,download_failed,Return of the lysergamides. Part VI: Analytical and behavioural characterization of 1‐cyclopropanoyl‐<i>d</i>‐lysergic acid diethylamide (1CP‐LSD),2020,Simon D. Brandt; Pierce V. Kavanagh; Folker Westphal; Alexander Stratford; Anna U. Odland; Adam K. Klein; Geraldine Dowling; Nicola M. Dempster; Jason Wallach; Torsten Passie,Drug Testing and Analysis,journal-article,2020-03-16,32180350,PMC9191646
10.1002/dta.3205,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Return of the lysergamides. Part VII: Analytical and behavioural characterization of 1‐valeroyl‐<scp>d</scp>‐lysergic acid diethylamide (1V‐LSD),2021,Simon D. Brandt; Pierce V. Kavanagh; Folker Westphal; Benedikt Pulver; Kathleen Morton; Alexander Stratford; Geraldine Dowling; Adam L. Halberstadt,Drug Testing and Analysis,journal-article,2021-11-27,34837347,PMC9191648
10.1002/dta.3281,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1002_dta_3281.json,101006,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1002_dta.3281__bb1208cfb7.pdf,already_present,"Analytical profile, in vitro metabolism and behavioral properties of the lysergamide 1P-AL-LAD.",2022,Brandt SD; Kavanagh PV; Westphal F; Pulver B; Schwelm HM; Whitelock K; Stratford A; Auwärter V; Halberstadt AL,Drug testing and analysis,Journal Article,2022-05-29,35524430,PMC9546273
10.1002/dta.3547,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1002_dta_3547.json,69447,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1002_dta.3547__bc4d7248e9.pdf,downloaded,Characterization of neurotransmitter inhibition for seven cathinones by a proprietary fluorescent dye method,2023,Mattias Persson; Svante Vikingsson; Robert Kronstrand; Henrik Green,Drug Testing and Analysis,journal-article,2023-07-24,37489044,
10.1002/dta.3586,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,Structural analysis of an lysergic acid diethylamide (LSD) analogue <i>N</i>‐methyl‐<i>N</i>‐isopropyllysergamide (MiPLA): Insights from Rotamers in NMR spectra,2023,Takuji Shoda; Genichiro Tsuji; Maiko Kawamura; Takashi Kurohara; Takashi Misawa; Ruri Kikura‐Hanajiri; Yosuke Demizu,Drug Testing and Analysis,journal-article,2023-10-13,37830386,
10.1002/dta.3829,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1002_dta_3829.json,77379,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1002_dta.3829__8024a619d6.pdf,already_present,Analytical and Pharmacological Characterization of 1-(Furan-2-Carbonyl)-LSD (1F-LSD) and Comparison With 1-(Thiophene-2-Carbonyl)-LSD (1T-LSD).,2025,Brandt SD; Kavanagh PV; Gare S; Elliott SP; Stratford A; Halberstadt AL,Drug testing and analysis,Journal Article | Comparative Study,2024-12-03,39624022,PMC12319525
10.1002/ece3.73522,mechanistic,psychedelic_compound_x_target,relevant,screened_corpus_2026_05,1,full_text_ready,full_text,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/processed/fulltext/mechanistic/10_1002_ece3_73522.json,165695,True,/Users/frank/Library/CloudStorage/Dropbox/projects/psychedelics_knowledge_graph/data/raw/papers/mechanistic/pdfs/10.1002_ece3.73522__ad98d63de2.pdf,already_present,Wherefore the Magic? The Evolutionary Role of Psilocybin in Nature,2026,K. J. Matthews Nicholass; I. Flis; M. E. Hanley; M. E. Knight; S. M. Lane; G. Littlejohn; M. D. F. Thom; R. A. Billington; R. Boden; R. Cummins,Ecology and Evolution,journal-article,2026-04-01,42037650,PMC13103472
10.1002/ejp.1002,mechanistic,psychedelic_compound_x_target,uncertain,screened_corpus_2026_05,1,abstract_only_needs_pdf_access,abstract,False,,0,True,,not_open_access,The analgesic and anti‐inflammatory effects of Salvinorin A analogue β‐tetrahydropyran Salvinorin B in mice,2017,K.F. Paton; N. Kumar; R.S. Crowley; J.L. Harper; T.E. Prisinzano; B.M. Kivell,European Journal of Pain,journal-article,2017-02-03,28158929,PMC5466480
