normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,source_access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,publication_date,journal_issn,journal_eissn,keywords,language,evidence_level,normalization_dataset,normalization_entity_category,compound_match_type,entity_match_type,compound_match_value,entity_match_value,compound_registry_status,entity_registry_status,compound_ids,entity_ids,entity_candidate_label,entity_candidate_score,trial_registry_ids,publisher,mesh_terms,funders,grant_ids,related_dois,publication_relations,semantic_scholar_id,has_correction
normalized,compound and graph entity matched local registry,Ketamine,Opioid receptor,,Ketamine,mu opioid receptor (OPRM1),,,,,Opioid receptor,molecular_target,Opioid receptor,target,True,10.3390/ph16040634,Pharmacological Mechanism of Ketamine in Suicidal Behavior Based on Animal Models of Aggressiveness and Impulsivity: A Narrative Review,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Thi Mai Loan Nguyen; Fabrice Jollant; Laurent Tritschler; Romain Colle; Emmanuelle Corruble; Alain M. Gardier,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Recently, Williams et al. (2018) showed that ketamine's acute antidepressant effect requires opioid receptor activation in adults with TRD [136] .",secondary_summary,full_text_seen,text,"C010, The opioid receptor activation hypothesis:",Narrative Review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Pharmaceuticals,journal-article,2023-04-21,1424-8247,,aggressiveness | antidepressant | endophenotype | impulsivity | ketamine | suicide,eng,low,mechanistic,targets,label,alias,Ketamine,Opioid receptor,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""OPRM1""}",mu opioid receptor (OPRM1),1.0,,MDPI AG,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,N-methyl-D-aspartate (NMDA) receptor,,Ketamine,NMDA receptor,,,,,N-methyl-D-aspartate (NMDA) receptor,molecular_target,N-methyl-D-aspartate (NMDA) receptor,target,True,10.4103/joacp.joacp_415_19,Ketamine-induced neurotoxicity in neurodevelopment: A synopsis of main pathways based on recent in vivo experimental findings.,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kalopita K; Armakolas A; Philippou A; Zarros A; Angelogianni P,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Ketamine, a phencyclidine derivative and N-methyl-D-aspartate (NMDA) receptor antagonist, is widely used as an anesthetic, analgesic, and sedative agent in daily pediatric practice.",secondary_summary,full_text_seen,abstract,Abstract,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence","Journal of anaesthesiology, clinical pharmacology",Journal Article | Review,2021-04-10,0970-9185,,Ketamine | NMDA receptors | neurodevelopment | neurogenesis | oxidative stress,eng,low,mechanistic,targets,label,alias,Ketamine,N-methyl-D-aspartate (NMDA) receptor,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},NMDA receptor,1.0,,,,,,,,,
entity_unmapped,graph entity `NMDA receptors' expression` did not match registry,Ketamine,NMDA receptors' expression,,Ketamine,,,,,,NMDA receptors' expression,molecular_target,NMDA receptors' expression,target,True,10.4103/joacp.joacp_415_19,Ketamine-induced neurotoxicity in neurodevelopment: A synopsis of main pathways based on recent in vivo experimental findings.,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kalopita K; Armakolas A; Philippou A; Zarros A; Angelogianni P,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Specifically, the deregulation of the NMDA receptors' expression (overexpression) and the induction of oxidative stress as a result of increased cellular susceptibility to glutamate (Glu) and calcium (Ca 2+ ) mobilization are evident and/or implied by a number of studies in rodents.",secondary_summary,full_text_seen,text,C002,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence","Journal of anaesthesiology, clinical pharmacology",Journal Article | Review,2021-04-10,0970-9185,,Ketamine | NMDA receptors | neurodevelopment | neurogenesis | oxidative stress,eng,low,mechanistic,targets,label,,Ketamine,NMDA receptors' expression,needs_external_id_lookup,,{},{},,0.0,,,,,,,,,
entity_unmapped,graph entity `Notch 1α gene` did not match registry,Ketamine,Notch 1α gene,,Ketamine,,,,,,Notch 1α gene,molecular_target,Notch 1α gene,target,True,10.4103/joacp.joacp_415_19,Ketamine-induced neurotoxicity in neurodevelopment: A synopsis of main pathways based on recent in vivo experimental findings.,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kalopita K; Armakolas A; Philippou A; Zarros A; Angelogianni P,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"More specifically, zebrafish embryos were exposed to 0.5 and 2 mM of ketamine for 2 or 20 h; when administered for 20 h, ketamine at 2 mM was found not only to decrease cranial and motor neuron populations, and the axon length of the latter, but also to: (i) suppress the expression of the Notch 1α gene, (ii) downregulate the expression of the motor neuron-inducing NeuroD and Gli2b, and (iii) upregulate the expression of Ngn1. [17]",secondary_summary,full_text_seen,text,C006,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence","Journal of anaesthesiology, clinical pharmacology",Journal Article | Review,2021-04-10,0970-9185,,Ketamine | NMDA receptors | neurodevelopment | neurogenesis | oxidative stress,eng,low,mechanistic,targets,label,,Ketamine,Notch 1α gene,needs_external_id_lookup,,{},{},,0.0,,,,,,,,,
entity_unmapped,graph entity `NeuroD` did not match registry,Ketamine,NeuroD,,Ketamine,,,,,,NeuroD,molecular_target,NeuroD,target,True,10.4103/joacp.joacp_415_19,Ketamine-induced neurotoxicity in neurodevelopment: A synopsis of main pathways based on recent in vivo experimental findings.,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kalopita K; Armakolas A; Philippou A; Zarros A; Angelogianni P,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"More specifically, zebrafish embryos were exposed to 0.5 and 2 mM of ketamine for 2 or 20 h; when administered for 20 h, ketamine at 2 mM was found not only to decrease cranial and motor neuron populations, and the axon length of the latter, but also to: (i) suppress the expression of the Notch 1α gene, (ii) downregulate the expression of the motor neuron-inducing NeuroD and Gli2b, and (iii) upregulate the expression of Ngn1. [17]",secondary_summary,full_text_seen,text,C006,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence","Journal of anaesthesiology, clinical pharmacology",Journal Article | Review,2021-04-10,0970-9185,,Ketamine | NMDA receptors | neurodevelopment | neurogenesis | oxidative stress,eng,low,mechanistic,targets,label,,Ketamine,NeuroD,needs_external_id_lookup,,{},{},,0.0,,,,,,,,,
entity_unmapped,graph entity `Gli2b` did not match registry,Ketamine,Gli2b,,Ketamine,,,,,,Gli2b,molecular_target,Gli2b,target,True,10.4103/joacp.joacp_415_19,Ketamine-induced neurotoxicity in neurodevelopment: A synopsis of main pathways based on recent in vivo experimental findings.,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kalopita K; Armakolas A; Philippou A; Zarros A; Angelogianni P,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"More specifically, zebrafish embryos were exposed to 0.5 and 2 mM of ketamine for 2 or 20 h; when administered for 20 h, ketamine at 2 mM was found not only to decrease cranial and motor neuron populations, and the axon length of the latter, but also to: (i) suppress the expression of the Notch 1α gene, (ii) downregulate the expression of the motor neuron-inducing NeuroD and Gli2b, and (iii) upregulate the expression of Ngn1. [17]",secondary_summary,full_text_seen,text,C006,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence","Journal of anaesthesiology, clinical pharmacology",Journal Article | Review,2021-04-10,0970-9185,,Ketamine | NMDA receptors | neurodevelopment | neurogenesis | oxidative stress,eng,low,mechanistic,targets,label,,Ketamine,Gli2b,needs_external_id_lookup,,{},{},,0.0,,,,,,,,,
entity_unmapped,graph entity `Ngn1` did not match registry,Ketamine,Ngn1,,Ketamine,,,,,,Ngn1,molecular_target,Ngn1,target,True,10.4103/joacp.joacp_415_19,Ketamine-induced neurotoxicity in neurodevelopment: A synopsis of main pathways based on recent in vivo experimental findings.,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Kalopita K; Armakolas A; Philippou A; Zarros A; Angelogianni P,2021,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"More specifically, zebrafish embryos were exposed to 0.5 and 2 mM of ketamine for 2 or 20 h; when administered for 20 h, ketamine at 2 mM was found not only to decrease cranial and motor neuron populations, and the axon length of the latter, but also to: (i) suppress the expression of the Notch 1α gene, (ii) downregulate the expression of the motor neuron-inducing NeuroD and Gli2b, and (iii) upregulate the expression of Ngn1. [17]",secondary_summary,full_text_seen,text,C006,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence","Journal of anaesthesiology, clinical pharmacology",Journal Article | Review,2021-04-10,0970-9185,,Ketamine | NMDA receptors | neurodevelopment | neurogenesis | oxidative stress,eng,low,mechanistic,targets,label,,Ketamine,Ngn1,needs_external_id_lookup,,{},{},,0.0,,,,,,,,,
normalized,compound and graph entity matched local registry,Psilocin,5-HT1a receptor,,Psilocin,5-HT1A,,,,,5-HT1a receptor,molecular_target,5-HT1a receptor,target,True,10.9758/cpn.23.1120,"Psilocybin, an Effective Treatment for Major Depressive Disorder in Adults - A Systematic Review.",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Watford T; Masood N,2024,systematic_review,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"psilocybin functions as a prodrug which rapidly dephosphorylates to yield the psychotropic agent psilocin... which acts as a predominant agonist in the serotonergic system at 5-hydroxytryptamine (5-HT) 1a and 2a/c subtype receptors [7] . These receptors (5-HT2a and 5-HT1a) are bound with different affinities. The former is responsible for the hallucinogenic effects, derealization, depersonalization and changes in perception, while the 1a receptor subtype activation provides the antidepressant, anxiolytic and antipsychotic effects [8] .",secondary_summary,full_text_seen,text,S003,Systematic Review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Clinical psychopharmacology and neuroscience : the official scientific journal of the Korean College of Neuropsychopharmacology,Journal Article | Review,2023-10-16,1738-1088,,Depression | Psilocybin,eng,low,mechanistic,targets,label,target_variant,Psilocin,5-HT1a receptor,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR1A""}",5-HT1A,1.0,,,,,,,,,
entity_unmapped,graph entity `5-HT2a/c receptor` did not match registry,Psilocin,5-HT2a/c receptor,,Psilocin,,,,,,5-HT2a/c receptor,molecular_target,5-HT2a/c receptor,target,True,10.9758/cpn.23.1120,"Psilocybin, an Effective Treatment for Major Depressive Disorder in Adults - A Systematic Review.",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Watford T; Masood N,2024,systematic_review,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"psilocybin functions as a prodrug which rapidly dephosphorylates to yield the psychotropic agent psilocin... which acts as a predominant agonist in the serotonergic system at 5-hydroxytryptamine (5-HT) 1a and 2a/c subtype receptors [7] . These receptors (5-HT2a and 5-HT1a) are bound with different affinities. The former is responsible for the hallucinogenic effects, derealization, depersonalization and changes in perception, while the 1a receptor subtype activation provides the antidepressant, anxiolytic and antipsychotic effects [8] .",secondary_summary,full_text_seen,text,S003,Systematic Review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Clinical psychopharmacology and neuroscience : the official scientific journal of the Korean College of Neuropsychopharmacology,Journal Article | Review,2023-10-16,1738-1088,,Depression | Psilocybin,eng,low,mechanistic,targets,label,,Psilocin,5-HT2a/c receptor,needs_external_id_lookup,,{},{},,0.0,,,,,,,,,
normalized,compound and graph entity matched local registry,"N,N-dimethyltryptamine",5-HT2A receptor,,DMT,5-HT2A,,,,,5-HT2A receptor,molecular_target,5-HT2A receptor,target,True,10.1007/s00213-022-06065-0,"Administration of N,N-dimethyltryptamine (DMT) in psychedelic therapeutics and research and the study of endogenous DMT",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Steven A. Barker,2022,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Regardless of route of administration, binding of DMT and related psychedelics to the 5-HT2A receptor is thought to be involved in production of its more dramatic and well-studied subjective hallucinogenic effects.",secondary_summary,full_text_seen,text,C007,Review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Psychopharmacology,journal-article,2022-01-22,0033-3158,1432-2072,Ayahuasca | Deuterhuasca | Dimethyltryptamine | Monoamine oxidase inhibitor | Pharmahuasca | Psychedelic therapeutics | Sigma-1 receptor,eng,low,mechanistic,targets,alias,alias,"N,N-dimethyltryptamine",5-HT2A receptor,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,Springer Science and Business Media LLC,"Administration, Oral | Banisteriopsis | Hallucinogens | Monoamine Oxidase Inhibitors | N,N-Dimethyltryptamine / pharmacology",,,10.1007/s00213-022-06084-x,ErratumIn PMID:35147725 Psychopharmacology (Berl). 2022 Jun;239(6):1765. doi: 10.1007/s00213-022-06084-x.,,true
normalized,compound and graph entity matched local registry,"N,N-dimethyltryptamine",5-HT2C receptor,,DMT,5-HT2C,,,,,5-HT2C receptor,molecular_target,5-HT2C receptor,target,True,10.1007/s00213-022-06065-0,"Administration of N,N-dimethyltryptamine (DMT) in psychedelic therapeutics and research and the study of endogenous DMT",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Steven A. Barker,2022,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Indeed, 5-HT2C and 5-HT1A receptors may also play a role (see reviews by Nichols 2004 Nichols , 2016;; Halberstadt 2015; Carbonaro and Gatch 2016) as well as other known and, perhaps, unknown receptors or compounds yet to be identified in what may be a far more complex system than we know.",secondary_summary,full_text_seen,text,C007,Review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Psychopharmacology,journal-article,2022-01-22,0033-3158,1432-2072,Ayahuasca | Deuterhuasca | Dimethyltryptamine | Monoamine oxidase inhibitor | Pharmahuasca | Psychedelic therapeutics | Sigma-1 receptor,eng,low,mechanistic,targets,alias,target_variant,"N,N-dimethyltryptamine",5-HT2C receptor,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2C""}",5-HT2C,1.0,,Springer Science and Business Media LLC,"Administration, Oral | Banisteriopsis | Hallucinogens | Monoamine Oxidase Inhibitors | N,N-Dimethyltryptamine / pharmacology",,,10.1007/s00213-022-06084-x,ErratumIn PMID:35147725 Psychopharmacology (Berl). 2022 Jun;239(6):1765. doi: 10.1007/s00213-022-06084-x.,,true
